Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1970
Scope 1/1, Sample 1/7 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
2.2045,514,234.4,19.4,0.0085,,
2.2100,515,234.5,19.4,0.0090,,
2.2145,516,234.7,19.4,0.0090,,
2.2165,516,234.8,19.4,0.0040,,
2.2190,518,234.8,19.4,0.0015,,
2.2215,519,234.9,19.4,0.0040,,
2.2255,520,235.0,19.4,0.0065,,
Scope 1/1, Sample 2/7 (B1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-4.3,18.3,NaN,,
0.0010,1,-4.9,18.3,0.0010,,
0.0025,2,-5.0,18.3,0.0015,,
0.0050,3,-5.1,18.3,0.0020,,
0.0085,4,-4.9,18.3,0.0030,,
0.0150,5,-4.5,18.3,0.0060,,
0.0230,6,-3.4,18.3,0.0075,,
0.0315,7,-2.0,18.3,0.0075,,
0.0400,8,-0.2,18.3,0.0075,,
0.0485,9,0.6,18.3,0.0070,,
0.0560,10,1.9,18.3,0.0070,,
0.0645,11,3.1,18.3,0.0075,,
0.0730,12,4.2,18.3,0.0075,,
0.0810,13,5.3,18.3,0.0075,,
0.0895,14,6.2,18.3,0.0075,,
0.0980,15,7.2,18.3,0.0070,,
0.1055,16,8.0,18.3,0.0070,,
0.1140,17,9.0,18.3,0.0075,,
0.1225,18,9.9,18.3,0.0075,,
0.1310,19,10.8,18.3,0.0075,,
0.1395,20,11.7,18.3,0.0075,,
0.1480,21,12.4,18.3,0.0070,,
0.1555,22,13.1,18.3,0.0070,,
0.1640,23,14.0,18.3,0.0075,,
0.1720,24,14.7,18.3,0.0075,,
0.1805,25,15.5,18.3,0.0075,,
0.1890,26,16.3,18.3,0.0075,,
0.1975,27,16.9,18.3,0.0075,,
0.2050,28,17.7,18.3,0.0070,,
0.2135,29,18.4,18.3,0.0075,,
0.2220,30,19.1,18.3,0.0075,,
0.2305,31,19.8,18.3,0.0075,,
0.2390,32,20.6,18.3,0.0075,,
0.2465,33,21.2,18.3,0.0070,,
0.2550,34,21.9,18.3,0.0075,,
0.2630,35,22.6,18.4,0.0075,,
0.2715,36,23.2,18.3,0.0075,,
0.2800,37,23.9,18.4,0.0075,,
0.2885,38,24.7,18.4,0.0070,,
0.2960,39,25.3,18.4,0.0070,,
0.3045,40,25.9,18.4,0.0075,,
0.3130,41,26.6,18.4,0.0075,,
0.3215,42,27.3,18.4,0.0075,,
0.3295,43,27.9,18.4,0.0075,,
0.3380,44,28.5,18.4,0.0070,,
0.3455,45,29.2,18.4,0.0070,,
0.3540,46,29.8,18.4,0.0075,,
0.3625,47,30.5,18.4,0.0075,,
0.3710,48,31.1,18.4,0.0075,,
0.3795,49,31.7,18.4,0.0075,,
0.3880,50,32.4,18.4,0.0070,,
0.3955,51,32.9,18.4,0.0070,,
0.4040,52,33.5,18.4,0.0075,,
0.4120,53,34.1,18.4,0.0075,,
0.4205,54,34.8,18.4,0.0075,,
0.4290,55,35.5,18.4,0.0075,,
0.4375,56,36.1,18.4,0.0070,,
0.4450,57,36.7,18.4,0.0070,,
0.4535,58,37.3,18.4,0.0075,,
0.4620,59,37.9,18.4,0.0075,,
0.4705,60,38.6,18.4,0.0075,,
0.4790,61,39.3,18.4,0.0075,,
0.4870,62,40.0,18.4,0.0065,,
0.4950,63,40.6,18.4,0.0075,,
0.5030,64,41.3,18.4,0.0075,,
0.5115,65,41.9,18.4,0.0075,,
0.5200,66,42.6,18.4,0.0075,,
0.5285,67,43.4,18.4,0.0075,,
0.5360,68,44.1,18.4,0.0070,,
0.5445,69,44.7,18.4,0.0075,,
0.5530,70,45.5,18.4,0.0075,,
0.5615,71,46.2,18.4,0.0075,,
0.5700,72,46.9,18.4,0.0075,,
0.5780,73,47.5,18.4,0.0075,,
0.5865,74,48.2,18.4,0.0075,,
0.5940,75,48.9,18.4,0.0070,,
0.6025,76,49.4,18.4,0.0075,,
0.6110,77,50.2,18.4,0.0075,,
0.6195,78,50.8,18.4,0.0075,,
0.6280,79,51.5,18.4,0.0070,,
0.6355,80,52.3,18.4,0.0070,,
0.6440,81,52.9,18.4,0.0075,,
0.6525,82,53.8,18.4,0.0075,,
0.6605,83,54.5,18.4,0.0075,,
0.6690,84,55.2,18.4,0.0075,,
0.6775,85,55.9,18.4,0.0070,,
0.6850,86,56.5,18.4,0.0070,,
0.6935,87,57.2,18.4,0.0075,,
0.7020,88,57.9,18.4,0.0075,,
0.7105,89,58.6,18.4,0.0075,,
0.7190,90,59.4,18.4,0.0075,,
0.7270,91,60.1,18.4,0.0075,,
0.7350,92,60.6,18.4,0.0075,,
0.7435,93,61.4,18.4,0.0075,,
0.7515,94,62.2,18.4,0.0075,,
0.7600,95,63.0,18.4,0.0075,,
0.7685,96,63.8,18.4,0.0075,,
0.7770,97,64.5,18.4,0.0070,,
0.7845,98,65.4,18.4,0.0070,,
0.7930,99,66.1,18.4,0.0075,,
0.8015,100,66.8,18.4,0.0075,,
0.8095,101,67.6,18.4,0.0075,,
0.8180,102,68.4,18.4,0.0075,,
0.8265,103,69.2,18.5,0.0075,,
0.8340,104,69.9,18.4,0.0070,,
0.8425,105,70.8,18.5,0.0075,,
0.8510,106,71.6,18.5,0.0075,,
0.8595,107,72.5,18.5,0.0075,,
0.8680,108,73.4,18.5,0.0075,,
0.8765,109,74.3,18.5,0.0070,,
0.8840,110,74.9,18.5,0.0070,,
0.8920,111,75.7,18.5,0.0075,,
0.9005,112,76.7,18.5,0.0075,,
0.9090,113,77.6,18.5,0.0075,,
0.9175,114,78.7,18.5,0.0075,,
0.9260,115,79.6,18.5,0.0075,,
0.9345,116,80.4,18.5,0.0075,,
0.9420,117,81.4,18.5,0.0070,,
0.9505,118,82.6,18.5,0.0075,,
0.9590,119,83.8,18.5,0.0075,,
0.9670,120,84.7,18.5,0.0075,,
0.9755,121,85.5,18.5,0.0070,,
0.9830,122,86.5,18.5,0.0070,,
0.9915,123,87.5,18.5,0.0075,,
1.0000,124,88.6,18.5,0.0075,,
1.0085,125,89.7,18.5,0.0075,,
1.0170,126,91.1,18.5,0.0075,,
1.0255,127,92.5,18.5,0.0070,,
1.0330,128,93.7,18.5,0.0070,,
1.0415,129,94.8,18.5,0.0075,,
1.0500,130,96.0,18.5,0.0075,,
1.0580,131,97.5,18.5,0.0075,,
1.0665,132,98.9,18.5,0.0075,,
1.0750,133,100.2,18.5,0.0070,,
1.0825,134,101.4,18.5,0.0070,,
1.0910,135,103.0,18.5,0.0075,,
1.0995,136,105.1,18.5,0.0075,,
1.1080,137,106.9,18.5,0.0075,,
1.1165,138,108.7,18.5,0.0075,,
1.1245,139,110.9,18.5,0.0065,,
1.1325,140,112.5,18.5,0.0075,,
1.1405,141,114.4,18.5,0.0075,,
1.1490,142,117.0,18.5,0.0075,,
1.1575,143,119.1,18.5,0.0075,,
1.1660,144,121.2,18.5,0.0075,,
1.1745,145,123.7,18.5,0.0070,,
1.1820,146,126.2,18.5,0.0070,,
1.1905,147,129.4,18.5,0.0075,,
1.1990,148,132.5,18.5,0.0075,,
1.2070,149,135.4,18.5,0.0075,,
1.2155,150,139.1,18.5,0.0075,,
1.2240,151,142.4,18.5,0.0070,,
1.2315,152,145.4,18.5,0.0070,,
1.2400,153,148.7,18.5,0.0075,,
1.2485,154,152.5,18.5,0.0075,,
1.2570,155,155.8,18.5,0.0075,,
1.2655,156,159.4,18.5,0.0070,,
1.2740,157,162.1,18.5,0.0075,,
1.2815,158,164.9,18.5,0.0070,,
1.2900,159,167.5,18.5,0.0075,,
1.2980,160,170.2,18.5,0.0075,,
1.3065,161,172.6,18.5,0.0075,,
1.3150,162,174.7,18.5,0.0075,,
1.3235,163,176.8,18.5,0.0075,,
1.3310,164,178.8,18.5,0.0070,,
1.3395,165,180.5,18.5,0.0075,,
1.3480,166,182.4,18.5,0.0075,,
1.3565,167,184.0,18.5,0.0075,,
1.3640,168,185.0,18.5,0.0075,,
1.3640,408,188.4,18.7,0.0000,,
1.3645,409,188.4,18.8,0.0005,,
1.3660,410,188.4,18.8,0.0010,,
1.3685,411,188.6,18.8,0.0020,,
1.3725,412,189.0,18.8,0.0030,,
1.3790,413,189.7,18.8,0.0050,,
1.3870,414,190.7,18.8,0.0060,,
1.3950,415,191.6,18.8,0.0065,,
1.4030,416,192.8,18.8,0.0065,,
1.4115,417,193.9,18.8,0.0070,,
1.4200,418,195.0,18.8,0.0065,,
1.4285,419,196.0,18.8,0.0065,,
1.4370,420,197.0,18.8,0.0065,,
1.4445,421,197.8,18.8,0.0060,,
1.4530,422,198.8,18.8,0.0070,,
1.4615,423,199.8,18.8,0.0065,,
1.4695,424,200.6,18.8,0.0060,,
1.4780,425,201.3,18.8,0.0065,,
1.4865,426,202.1,18.8,0.0065,,
1.4940,427,202.9,18.8,0.0060,,
1.5025,428,203.6,18.8,0.0070,,
1.5110,429,204.4,18.8,0.0065,,
1.5195,430,205.3,18.8,0.0065,,
1.5280,431,205.9,18.8,0.0065,,
1.5365,432,206.5,18.8,0.0070,,
1.5440,433,207.2,18.8,0.0060,,
1.5525,434,207.8,18.8,0.0070,,
1.5605,435,208.5,18.8,0.0060,,
1.5690,436,209.1,18.8,0.0065,,
1.5775,437,209.8,18.8,0.0065,,
1.5850,438,210.3,18.8,0.0060,,
1.5935,439,210.9,18.8,0.0070,,
1.6020,440,211.4,18.8,0.0070,,
1.6105,441,211.9,18.8,0.0065,,
1.6190,442,212.5,18.8,0.0065,,
1.6275,443,212.9,18.8,0.0065,,
1.6350,444,213.5,18.8,0.0060,,
1.6435,445,214.0,18.8,0.0065,,
1.6515,446,214.5,18.8,0.0065,,
1.6600,447,215.0,18.8,0.0065,,
1.6685,448,215.5,18.8,0.0065,,
1.6770,449,215.9,18.8,0.0065,,
1.6845,450,216.4,18.8,0.0060,,
1.6930,451,216.8,18.8,0.0070,,
1.7015,452,217.3,18.8,0.0070,,
1.7100,453,217.8,18.8,0.0065,,
1.7180,454,218.1,18.8,0.0060,,
1.7265,455,218.6,18.8,0.0065,,
1.7340,456,219.1,18.8,0.0060,,
1.7425,457,219.3,18.8,0.0070,,
1.7510,458,219.8,18.8,0.0070,,
1.7595,459,220.2,18.8,0.0065,,
1.7680,460,220.6,18.8,0.0065,,
1.7760,461,220.9,18.8,0.0060,,
1.7845,462,221.4,18.8,0.0070,,
1.7920,463,221.7,18.8,0.0060,,
1.8005,464,222.1,18.8,0.0070,,
1.8090,465,222.5,18.8,0.0065,,
1.8175,466,222.7,18.8,0.0065,,
1.8260,467,223.2,18.8,0.0065,,
1.8345,468,223.5,18.8,0.0070,,
1.8420,469,223.8,18.8,0.0065,,
1.8505,470,224.2,18.8,0.0070,,
1.8590,471,224.5,18.8,0.0065,,
1.8670,472,224.8,18.8,0.0060,,
1.8755,473,225.2,18.8,0.0065,,
1.8840,474,225.5,18.8,0.0070,,
1.8915,475,225.8,18.8,0.0060,,
1.9000,476,226.0,18.8,0.0070,,
1.9085,477,226.4,18.8,0.0065,,
1.9170,478,226.7,18.8,0.0065,,
1.9255,479,227.0,18.8,0.0065,,
1.9335,480,227.3,18.8,0.0065,,
1.9415,481,227.6,18.8,0.0065,,
1.9495,482,228.0,18.8,0.0065,,
1.9580,483,228.2,18.8,0.0065,,
1.9665,484,228.5,18.8,0.0065,,
1.9750,485,228.8,18.8,0.0065,,
1.9835,486,229.0,18.8,0.0070,,
1.9910,487,229.3,18.8,0.0060,,
1.9995,488,229.6,18.8,0.0065,,
2.0080,489,229.8,18.8,0.0065,,
2.0165,490,230.1,18.8,0.0065,,
2.0245,491,230.4,18.8,0.0060,,
2.0325,492,230.6,18.8,0.0065,,
2.0405,493,230.8,18.8,0.0065,,
2.0490,494,231.1,18.8,0.0070,,
2.0575,495,231.4,18.8,0.0065,,
2.0660,496,231.6,18.8,0.0065,,
2.0745,497,231.9,18.8,0.0065,,
2.0820,498,232.1,18.8,0.0060,,
2.0905,499,232.4,18.8,0.0070,,
2.0990,500,232.6,18.8,0.0070,,
2.1070,501,232.8,18.8,0.0060,,
2.1155,502,233.1,18.8,0.0065,,
2.1240,503,233.3,18.8,0.0065,,
2.1315,504,233.5,18.8,0.0060,,
2.1400,505,233.7,18.9,0.0070,,
2.1485,506,234.1,18.9,0.0065,,
2.1545,507,234.2,18.9,0.0045,,
2.1600,508,234.4,18.9,0.0040,,
2.1650,509,234.5,18.9,0.0040,,
2.1695,510,234.6,18.9,0.0035,,
2.1710,511,234.8,18.9,0.0010,,
2.1730,512,234.8,18.9,0.0015,,
2.1760,513,234.9,18.9,0.0025,,
2.1800,514,235.0,18.9,0.0025,,
Scope 1/1, Sample 3/7 (B2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-8.7,18.7,NaN,,
0.0005,1,-9.2,18.7,0.0005,,
0.0025,2,-9.2,18.7,0.0020,,
0.0050,3,-9.3,18.7,0.0025,,
0.0090,4,-9.1,18.7,0.0035,,
0.0150,5,-8.7,18.7,0.0055,,
0.0235,6,-7.7,18.7,0.0075,,
0.0310,7,-6.4,18.7,0.0075,,
0.0395,8,-4.9,18.7,0.0085,,
0.0480,9,-3.2,18.7,0.0085,,
0.0565,10,-1.1,18.7,0.0075,,
0.0650,11,0.0,18.7,0.0075,,
0.0730,12,1.4,18.7,0.0075,,
0.0810,13,2.6,18.7,0.0080,,
0.0890,14,3.8,18.7,0.0080,,
0.0975,15,4.9,18.7,0.0085,,
0.1060,16,6.0,18.7,0.0075,,
0.1145,17,6.9,18.7,0.0075,,
0.1230,18,7.7,18.7,0.0075,,
0.1305,19,8.7,18.7,0.0075,,
0.1390,20,9.8,18.7,0.0085,,
0.1475,21,10.7,18.7,0.0075,,
0.1560,22,11.7,18.7,0.0075,,
0.1640,23,12.5,18.7,0.0075,,
0.1725,24,13.3,18.7,0.0085,,
0.1805,25,14.2,18.7,0.0080,,
0.1885,26,15.1,18.7,0.0080,,
0.1970,27,15.9,18.7,0.0075,,
0.2055,28,16.7,18.7,0.0075,,
0.2140,29,17.4,18.7,0.0075,,
0.2215,30,18.1,18.7,0.0075,,
0.2300,31,18.8,18.7,0.0085,,
0.2385,32,19.5,18.7,0.0085,,
0.2470,33,20.3,18.7,0.0075,,
0.2550,34,21.0,18.7,0.0075,,
0.2635,35,21.6,18.7,0.0075,,
0.2715,36,22.3,18.7,0.0080,,
0.2795,37,23.1,18.7,0.0080,,
0.2880,38,23.8,18.7,0.0075,,
0.2965,39,24.5,18.7,0.0075,,
0.3050,40,25.2,18.7,0.0075,,
0.3135,41,25.9,18.7,0.0075,,
0.3210,42,26.5,18.7,0.0075,,
0.3295,43,27.2,18.7,0.0085,,
0.3380,44,27.8,18.7,0.0075,,
0.3460,45,28.5,18.7,0.0075,,
0.3545,46,29.2,18.7,0.0075,,
0.3630,47,29.9,18.7,0.0085,,
0.3705,48,30.5,18.7,0.0075,,
0.3790,49,31.2,18.7,0.0085,,
0.3875,50,31.9,18.7,0.0075,,
0.3960,51,32.6,18.7,0.0075,,
0.4045,52,33.2,18.7,0.0075,,
0.4125,53,33.9,18.7,0.0075,,
0.4205,54,34.5,18.7,0.0080,,
0.4285,55,35.2,18.7,0.0080,,
0.4370,56,35.9,18.7,0.0075,,
