Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1092
Scope 1/1, Sample 1/3 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0050,3,-28.9,14.0,0.0025,,
0.0090,4,-29.0,14.0,0.0035,,
0.0150,5,-29.1,14.0,0.0055,,
0.0235,6,-29.1,14.0,0.0075,,
0.0320,7,-28.8,14.0,0.0075,,
0.0405,8,-28.3,14.0,0.0075,,
0.0480,9,-27.7,14.0,0.0070,,
0.0565,10,-27.0,14.0,0.0075,,
0.0650,11,-26.2,14.0,0.0075,,
0.0730,12,-25.2,14.0,0.0075,,
0.0815,13,-24.1,14.0,0.0075,,
0.0900,14,-22.9,14.0,0.0075,,
0.0985,15,-21.5,14.0,0.0075,,
0.1060,16,-20.2,14.0,0.0070,,
0.1145,17,-18.6,14.0,0.0075,,
0.1230,18,-17.0,14.0,0.0075,,
0.1315,19,-15.1,14.0,0.0075,,
0.1395,20,-13.1,14.0,0.0075,,
0.1480,21,-11.2,14.0,0.0085,,
0.1555,22,-9.2,14.0,0.0070,,
0.1640,23,-7.0,14.0,0.0075,,
0.1725,24,-5.0,14.0,0.0075,,
0.1810,25,-3.0,14.0,0.0075,,
0.1895,26,-0.5,14.0,0.0075,,
0.1980,27,0.4,14.0,0.0075,,
0.2055,28,1.7,14.0,0.0070,,
0.2135,29,2.9,14.0,0.0075,,
0.2220,30,4.1,14.0,0.0075,,
0.2305,31,5.1,14.0,0.0075,,
0.2390,32,6.2,14.0,0.0075,,
0.2475,33,7.1,14.0,0.0085,,
0.2550,34,8.2,14.0,0.0070,,
0.2635,35,9.3,14.0,0.0075,,
0.2720,36,10.3,14.0,0.0075,,
0.2805,37,11.3,14.0,0.0075,,
0.2885,38,12.3,14.0,0.0075,,
0.2970,39,13.2,14.0,0.0075,,
0.3045,40,13.9,14.0,0.0070,,
0.3130,41,14.8,14.0,0.0075,,
0.3215,42,15.6,14.0,0.0075,,
0.3300,43,16.4,14.0,0.0075,,
0.3385,44,17.2,14.0,0.0075,,
0.3470,45,17.8,14.0,0.0085,,
0.3545,46,18.5,14.0,0.0070,,
0.3630,47,19.1,14.0,0.0075,,
0.3710,48,19.8,14.0,0.0075,,
0.3795,49,20.4,14.0,0.0075,,
0.3880,50,21.2,14.0,0.0075,,
0.3965,51,21.8,14.0,0.0075,,
0.4040,52,22.4,14.0,0.0070,,
0.4125,53,23.2,14.0,0.0075,,
0.4210,54,23.7,14.0,0.0075,,
0.4295,55,24.4,14.0,0.0075,,
0.4375,56,25.0,14.0,0.0075,,
0.4455,57,25.6,14.0,0.0075,,
0.4540,58,26.2,14.0,0.0075,,
0.4620,59,26.7,14.0,0.0075,,
0.4705,60,27.3,14.0,0.0075,,
0.4790,61,27.9,14.0,0.0075,,
0.4875,62,28.5,14.0,0.0075,,
0.4950,63,29.1,14.0,0.0070,,
0.5035,64,29.8,14.0,0.0075,,
0.5120,65,30.4,14.0,0.0075,,
0.5205,66,31.1,14.0,0.0075,,
0.5285,67,31.8,14.0,0.0075,,
0.5370,68,32.5,14.0,0.0075,,
0.5445,69,33.1,14.0,0.0070,,
0.5530,70,33.7,14.0,0.0075,,
0.5615,71,34.4,14.0,0.0075,,
0.5700,72,34.9,14.0,0.0075,,
0.5785,73,35.5,14.0,0.0075,,
0.5870,74,36.0,14.0,0.0075,,
0.5945,75,36.5,14.0,0.0070,,
0.6030,76,37.1,14.0,0.0075,,
0.6110,77,37.6,14.0,0.0075,,
0.6195,78,38.4,14.0,0.0075,,
0.6280,79,39.2,14.0,0.0075,,
0.6365,80,39.8,14.0,0.0075,,
0.6440,81,40.4,14.0,0.0070,,
0.6525,82,41.0,14.0,0.0075,,
0.6610,83,41.6,14.0,0.0075,,
0.6695,84,42.3,14.0,0.0075,,
0.6780,85,42.9,14.0,0.0075,,
0.6860,86,43.5,14.0,0.0075,,
0.6940,87,44.1,14.0,0.0075,,
0.7020,88,44.6,14.0,0.0075,,
0.7105,89,45.2,14.0,0.0075,,
0.7190,90,45.8,14.0,0.0075,,
0.7275,91,46.5,14.0,0.0075,,
0.7350,92,47.0,14.0,0.0070,,
0.7435,93,47.6,14.0,0.0075,,
0.7520,94,48.3,14.0,0.0075,,
0.7605,95,48.9,14.0,0.0075,,
0.7685,96,49.5,14.0,0.0075,,
0.7770,97,50.2,14.0,0.0075,,
0.7855,98,50.8,14.0,0.0075,,
0.7930,99,51.5,14.0,0.0070,,
0.8015,100,52.3,14.0,0.0075,,
0.8100,101,52.8,14.0,0.0075,,
0.8185,102,53.4,14.0,0.0075,,
0.8270,103,53.9,14.0,0.0075,,
0.8350,104,54.5,14.0,0.0075,,
0.8430,105,55.2,14.0,0.0075,,
0.8510,106,55.9,14.0,0.0075,,
0.8595,107,56.7,14.0,0.0075,,
0.8680,108,57.5,14.0,0.0075,,
0.8765,109,58.4,14.0,0.0075,,
0.8840,110,59.1,14.0,0.0070,,
0.8925,111,59.9,14.0,0.0075,,
0.9010,112,60.6,14.0,0.0075,,
0.9095,113,61.3,14.0,0.0075,,
0.9175,114,62.1,14.0,0.0075,,
0.9260,115,62.9,14.0,0.0075,,
0.9335,116,63.5,14.0,0.0070,,
0.9420,117,64.3,14.0,0.0075,,
0.9505,118,65.2,14.0,0.0075,,
0.9590,119,66.0,14.0,0.0075,,
0.9675,120,66.9,14.0,0.0075,,
0.9760,121,67.8,14.0,0.0075,,
0.9840,122,68.6,14.0,0.0075,,
0.9920,123,69.5,14.0,0.0075,,
1.0000,124,70.5,14.0,0.0075,,
1.0085,125,71.3,14.0,0.0075,,
1.0170,126,72.2,14.0,0.0075,,
1.0255,127,73.0,14.0,0.0075,,
1.0330,128,73.9,14.0,0.0070,,
1.0415,129,74.8,14.0,0.0075,,
1.0500,130,75.8,14.0,0.0075,,
1.0585,131,76.8,14.0,0.0075,,
1.0665,132,77.7,14.0,0.0075,,
1.0750,133,78.8,14.0,0.0075,,
1.0825,134,79.8,14.0,0.0070,,
1.0910,135,80.8,14.0,0.0075,,
1.0995,136,82.1,14.0,0.0075,,
1.1080,137,83.3,14.0,0.0075,,
1.1165,138,84.4,14.0,0.0075,,
1.1250,139,85.6,14.0,0.0075,,
1.1325,140,86.6,14.0,0.0070,,
1.1410,141,87.9,14.0,0.0075,,
1.1495,142,89.4,14.0,0.0075,,
1.1575,143,90.9,14.0,0.0075,,
1.1660,144,92.3,14.0,0.0075,,
1.1745,145,93.9,14.0,0.0075,,
1.1820,146,95.5,14.0,0.0070,,
1.1905,147,97.0,14.0,0.0075,,
1.1990,148,98.6,14.0,0.0075,,
1.2075,149,100.5,14.0,0.0075,,
1.2160,150,102.4,14.0,0.0075,,
1.2240,151,104.4,14.0,0.0075,,
1.2320,152,106.2,14.0,0.0075,,
1.2400,153,108.4,14.0,0.0075,,
1.2485,154,111.0,14.0,0.0075,,
1.2570,155,113.7,14.0,0.0075,,
1.2655,156,116.4,14.0,0.0075,,
1.2740,157,119.3,14.0,0.0075,,
1.2815,158,121.9,14.0,0.0070,,
1.2900,159,125.0,14.0,0.0075,,
1.2985,160,128.4,14.0,0.0075,,
1.3065,161,131.8,14.0,0.0075,,
1.3150,162,135.1,14.0,0.0075,,
1.3235,163,138.3,14.0,0.0085,,
1.3310,164,141.8,14.0,0.0070,,
1.3395,165,145.4,14.0,0.0075,,
1.3480,166,149.0,14.0,0.0075,,
1.3565,167,152.2,14.0,0.0075,,
1.3650,168,155.2,14.0,0.0075,,
1.3730,169,157.9,14.0,0.0080,,
1.3810,170,160.8,14.0,0.0075,,
1.3890,171,163.5,14.0,0.0075,,
1.3975,172,166.1,14.0,0.0075,,
1.4060,173,168.5,14.0,0.0075,,
1.4145,174,170.7,14.0,0.0075,,
1.4220,175,172.5,14.0,0.0070,,
1.4305,176,174.5,14.0,0.0075,,
1.4390,177,176.5,14.0,0.0075,,
1.4475,178,178.3,14.0,0.0075,,
1.4560,179,180.1,14.0,0.0075,,
1.4640,180,181.7,14.0,0.0075,,
1.4720,181,183.1,14.0,0.0075,,
1.4800,182,184.7,14.0,0.0075,,
1.4845,183,185.3,14.0,0.0075,,
1.4845,423,193.9,14.0,0.0000,,
1.4850,424,193.9,14.1,0.0005,,
1.4865,425,193.9,14.0,0.0020,,
1.4890,426,193.9,14.1,0.0035,,
1.4930,427,194.2,14.1,0.0050,,
1.4995,428,194.6,14.0,0.0080,,
1.5080,429,195.1,14.0,0.0120,,
1.5155,430,195.8,14.0,0.0105,,
1.5240,431,196.5,14.0,0.0120,,
1.5325,432,197.3,14.0,0.0105,,
1.5405,433,198.2,14.1,0.0100,,
1.5490,434,198.9,14.0,0.0105,,
1.5575,435,199.7,14.0,0.0105,,
1.5650,436,200.3,14.1,0.0105,,
1.5735,437,201.2,14.1,0.0120,,
1.5820,438,201.9,14.0,0.0105,,
1.5905,439,202.7,14.1,0.0105,,
1.5990,440,203.3,14.1,0.0105,,
1.6070,441,204.0,14.1,0.0100,,
1.6150,442,204.6,14.1,0.0115,,
1.6230,443,205.3,14.1,0.0115,,
1.6315,444,205.9,14.1,0.0120,,
1.6400,445,206.5,14.1,0.0105,,
1.6485,446,207.2,14.1,0.0105,,
1.6570,447,207.7,14.1,0.0105,,
1.6645,448,208.3,14.1,0.0105,,
1.6730,449,208.8,14.1,0.0120,,
1.6815,450,209.4,14.1,0.0120,,
1.6895,451,210.0,14.1,0.0100,,
1.6980,452,210.4,14.1,0.0105,,
1.7065,453,210.9,14.1,0.0105,,
1.7140,454,211.4,14.1,0.0105,,
1.7225,455,211.9,14.1,0.0120,,
1.7310,456,212.3,14.1,0.0105,,
1.7395,457,212.9,14.1,0.0105,,
1.7480,458,213.4,14.1,0.0105,,
1.7560,459,213.8,14.1,0.0100,,
1.7640,460,214.3,14.1,0.0115,,
1.7720,461,214.7,14.1,0.0115,,
1.7805,462,215.2,14.1,0.0105,,
1.7890,463,215.6,14.1,0.0105,,
1.7975,464,216.0,14.1,0.0105,,
1.8060,465,216.4,14.1,0.0120,,
1.8135,466,216.9,14.1,0.0105,,
1.8220,467,217.2,14.1,0.0120,,
1.8305,468,217.7,14.1,0.0105,,
1.8385,469,218.0,14.1,0.0100,,
1.8470,470,218.4,14.1,0.0105,,
1.8555,471,218.8,14.1,0.0105,,
1.8630,472,219.1,14.1,0.0105,,
1.8715,473,219.5,14.1,0.0120,,
1.8800,474,219.9,14.1,0.0105,,
1.8885,475,220.3,14.1,0.0105,,
1.8970,476,220.7,14.1,0.0105,,
1.9050,477,221.0,14.1,0.0100,,
1.9130,478,221.3,14.1,0.0115,,
1.9210,479,221.6,14.1,0.0115,,
1.9295,480,222.0,14.1,0.0105,,
1.9380,481,222.3,14.1,0.0105,,
1.9465,482,222.6,14.1,0.0105,,
1.9550,483,222.9,14.1,0.0105,,
1.9625,484,223.2,14.1,0.0105,,
1.9710,485,223.6,14.1,0.0120,,
1.9795,486,223.9,14.1,0.0120,,
1.9875,487,224.2,14.1,0.0100,,
1.9960,488,224.5,14.1,0.0105,,
2.0045,489,224.7,14.1,0.0120,,
2.0120,490,225.0,14.1,0.0105,,
2.0205,491,225.3,14.1,0.0120,,
2.0290,492,225.7,14.1,0.0105,,
2.0375,493,225.9,14.1,0.0105,,
2.0460,494,226.2,14.1,0.0105,,
2.0540,495,226.4,14.1,0.0100,,
2.0620,496,226.7,14.1,0.0100,,
2.0700,497,227.0,14.1,0.0115,,
2.0785,498,227.3,14.1,0.0105,,
2.0870,499,227.5,14.1,0.0105,,
2.0955,500,227.8,14.1,0.0105,,
2.1040,501,228.1,14.1,0.0120,,
2.1115,502,228.4,14.1,0.0105,,
2.1200,503,228.6,14.1,0.0120,,
2.1285,504,228.9,14.1,0.0105,,
2.1370,505,229.1,14.1,0.0105,,
2.1450,506,229.3,14.1,0.0100,,
2.1535,507,229.6,14.1,0.0120,,
2.1610,508,229.9,14.1,0.0105,,
2.1695,509,230.1,14.1,0.0120,,
2.1780,510,230.3,14.1,0.0105,,
2.1865,511,230.5,14.1,0.0105,,
2.1950,512,230.8,14.1,0.0105,,
2.2025,513,231.0,14.1,0.0105,,
2.2110,514,231.3,14.1,0.0120,,
2.2195,515,231.5,14.1,0.0120,,
2.2275,516,231.7,14.1,0.0100,,
2.2360,517,231.9,14.1,0.0105,,
2.2445,518,232.1,14.1,0.0105,,
2.2520,519,232.4,14.1,0.0105,,
2.2605,520,232.6,14.1,0.0120,,
2.2690,521,232.8,14.1,0.0120,,
2.2775,522,233.0,14.1,0.0105,,
2.2860,523,233.2,14.1,0.0105,,
2.2940,524,233.4,14.1,0.0100,,
2.3020,525,233.6,14.1,0.0115,,
2.3100,526,233.8,14.1,0.0115,,
2.3185,527,234.1,14.1,0.0120,,
2.3225,528,234.4,14.1,0.0050,,
2.3230,529,234.2,14.1,0.0005,,
2.3240,530,234.4,14.1,0.0010,,
2.3255,531,234.4,14.1,0.0020,,
2.3270,532,234.5,14.1,0.0020,,
2.3295,533,234.5,14.1,0.0035,,
2.3325,534,234.6,14.1,0.0035,,
2.3360,535,234.7,14.1,0.0045,,
2.3405,536,234.8,14.1,0.0055,,
2.3450,537,234.9,14.1,0.0065,,
2.3515,538,235.0,14.1,0.0095,,
2.3530,538,235.0,14.1,NaN,,
Scope 1/1, Sample 3/3 (CRM2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-26.1,14.0,NaN,,
0.0010,1,-27.3,14.0,0.0010,,
0.0025,2,-27.6,14.0,0.0015,,
0.0050,3,-27.8,14.0,0.0020,,
0.0090,4,-27.9,14.0,0.0035,,
0.0150,5,-28.0,14.0,0.0055,,
0.0235,6,-27.9,14.0,0.0075,,
0.0320,7,-27.6,14.0,0.0075,,
0.0405,8,-27.2,14.0,0.0075,,
0.0490,9,-26.6,14.0,0.0075,,
0.0565,10,-26.0,14.0,0.0070,,
0.0650,11,-25.2,14.0,0.0075,,
0.0735,12,-24.3,14.0,0.0075,,
0.0820,13,-23.2,14.0,0.0075,,
0.0900,14,-22.0,14.0,0.0075,,
