Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1158
Scope 1/1, Sample 1/3 (Junk2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.4370,56,44.2,15.9,0.0075,,
0.4455,57,44.8,15.9,0.0075,,
0.4540,58,45.2,15.9,0.0075,,
0.4625,59,45.8,15.9,0.0075,,
0.4710,60,46.4,15.9,0.0075,,
0.4785,61,47.1,15.9,0.0075,,
0.4870,62,47.7,15.9,0.0075,,
0.4955,63,48.3,15.9,0.0075,,
0.5035,64,48.9,15.9,0.0075,,
0.5120,65,49.5,15.9,0.0075,,
0.5205,66,50.0,15.9,0.0075,,
0.5280,67,50.5,15.9,0.0075,,
0.5365,68,51.0,15.9,0.0075,,
0.5450,69,51.6,15.9,0.0075,,
0.5535,70,52.3,15.9,0.0075,,
0.5620,71,53.0,15.9,0.0075,,
0.5705,72,53.8,15.9,0.0075,,
0.5780,73,54.3,15.9,0.0070,,
0.5865,74,55.1,15.9,0.0075,,
0.5945,75,55.7,15.9,0.0075,,
0.6030,76,56.4,15.9,0.0075,,
0.6115,77,57.0,15.9,0.0075,,
0.6200,78,57.6,15.9,0.0075,,
0.6275,79,58.0,15.9,0.0070,,
0.6360,80,58.8,15.9,0.0075,,
0.6445,81,59.5,15.9,0.0075,,
0.6530,82,60.1,15.9,0.0075,,
0.6610,83,60.8,15.9,0.0075,,
0.6695,84,61.2,15.9,0.0085,,
0.6770,85,61.9,15.9,0.0070,,
0.6855,86,62.7,15.9,0.0075,,
0.6940,87,63.6,15.9,0.0075,,
0.7025,88,64.3,15.9,0.0075,,
0.7110,89,64.9,15.9,0.0075,,
0.7195,90,65.6,15.9,0.0085,,
0.7270,91,66.2,15.9,0.0070,,
0.7350,92,67.1,15.9,0.0075,,
0.7435,93,67.7,16.0,0.0075,,
0.7520,94,68.3,16.0,0.0075,,
0.7605,95,69.0,16.0,0.0075,,
0.7690,96,69.9,16.0,0.0075,,
0.7765,97,70.6,16.0,0.0070,,
0.7850,98,71.5,16.0,0.0075,,
0.7935,99,72.3,16.0,0.0075,,
0.8020,100,73.0,16.0,0.0075,,
0.8100,101,73.8,16.0,0.0075,,
0.8185,102,74.6,16.0,0.0075,,
0.8260,103,75.4,16.0,0.0075,,
0.8345,104,76.2,16.0,0.0075,,
0.8430,105,77.0,16.0,0.0075,,
0.8515,106,77.9,16.0,0.0075,,
0.8600,107,78.9,16.0,0.0075,,
0.8685,108,79.8,16.0,0.0075,,
0.8760,109,80.5,16.0,0.0075,,
0.8845,110,81.5,16.0,0.0075,,
0.8925,111,82.8,16.0,0.0075,,
0.9010,112,83.7,16.0,0.0075,,
0.9095,113,84.5,16.0,0.0075,,
0.9180,114,85.5,16.0,0.0075,,
0.9255,115,86.4,16.0,0.0070,,
0.9340,116,87.7,16.0,0.0075,,
0.9425,117,89.0,16.0,0.0075,,
0.9510,118,90.5,16.0,0.0075,,
0.9590,119,91.7,16.0,0.0075,,
0.9675,120,92.7,16.0,0.0085,,
0.9750,121,93.8,16.0,0.0070,,
0.9835,122,95.2,16.0,0.0075,,
0.9920,123,96.4,16.0,0.0075,,
1.0005,124,97.9,16.0,0.0075,,
1.0090,125,99.5,16.0,0.0075,,
1.0175,126,100.8,16.0,0.0075,,
1.0250,127,102.2,16.0,0.0070,,
1.0335,128,104.1,16.0,0.0075,,
1.0415,129,105.6,16.0,0.0075,,
1.0500,130,107.6,16.0,0.0075,,
1.0585,131,109.5,16.0,0.0075,,
1.0670,132,111.4,16.0,0.0085,,
1.0745,133,113.7,16.0,0.0070,,
1.0830,134,115.6,16.0,0.0075,,
1.0915,135,118.2,16.0,0.0075,,
1.1000,136,121.0,16.0,0.0075,,
1.1080,137,123.4,16.0,0.0065,,
1.1165,138,125.7,16.0,0.0085,,
1.1240,139,128.5,16.0,0.0070,,
1.1325,140,131.8,16.0,0.0075,,
1.1410,141,135.0,16.0,0.0075,,
1.1495,142,138.0,16.0,0.0075,,
1.1580,143,141.5,16.0,0.0075,,
1.1665,144,145.0,16.0,0.0075,,
1.1740,145,148.0,16.0,0.0070,,
1.1825,146,151.3,16.0,0.0075,,
1.1905,147,154.4,16.0,0.0075,,
1.1990,148,157.7,16.0,0.0075,,
1.2075,149,160.4,16.0,0.0075,,
1.2160,150,163.0,16.0,0.0075,,
1.2235,151,165.3,16.0,0.0075,,
1.2320,152,167.8,16.0,0.0075,,
1.2405,153,170.3,16.0,0.0075,,
1.2490,154,172.4,16.0,0.0075,,
1.2570,155,174.3,16.0,0.0075,,
1.2655,156,176.1,16.0,0.0085,,
1.2735,157,177.9,16.0,0.0075,,
1.2815,158,179.3,16.0,0.0075,,
1.2900,159,181.0,16.0,0.0075,,
1.2985,160,182.4,16.0,0.0075,,
1.3070,161,183.8,16.0,0.0075,,
1.3165,162,185.0,16.0,0.0075,,
1.3165,402,187.1,16.1,0.0000,,
1.3170,403,187.1,16.1,0.0005,,
1.3185,404,187.1,16.1,0.0010,,
1.3210,405,187.2,16.1,0.0020,,
1.3250,406,187.5,16.1,0.0025,,
1.3315,408,188.1,16.1,0.0045,,
1.3400,408,189.0,16.1,0.0170,,
1.3475,409,189.9,16.1,0.0055,,
1.3560,410,190.9,16.1,0.0060,,
1.3645,411,191.9,16.1,0.0060,,
1.3725,412,192.9,16.1,0.0055,,
1.3810,414,193.8,16.1,0.0055,,
1.3895,414,194.7,16.1,0.0170,,
1.3980,415,195.6,16.1,0.0060,,
1.4055,416,196.5,16.1,0.0055,,
1.4140,417,197.3,16.1,0.0060,,
1.4225,418,198.2,16.1,0.0055,,
1.4305,420,198.9,16.1,0.0055,,
1.4390,420,199.7,16.1,0.0170,,
1.4465,421,200.4,16.1,0.0055,,
1.4550,422,201.0,16.1,0.0060,,
1.4635,423,201.6,16.1,0.0060,,
1.4720,424,202.3,16.1,0.0055,,
1.4805,426,203.0,16.1,0.0055,,
1.4890,426,203.6,16.1,0.0170,,
1.4970,428,204.2,16.1,0.0055,,
1.5050,428,204.8,16.1,0.0200,,
1.5130,429,205.4,16.1,0.0055,,
1.5215,430,206.0,16.1,0.0055,,
1.5300,432,206.6,16.1,0.0055,,
1.5385,432,207.2,16.1,0.0170,,
1.5470,434,207.7,16.1,0.0055,,
1.5545,434,208.2,16.1,0.0185,,
1.5630,435,208.8,16.1,0.0060,,
1.5715,436,209.3,16.1,0.0055,,
1.5800,438,209.8,16.1,0.0055,,
1.5880,438,210.3,16.1,0.0160,,
1.5960,439,210.7,16.1,0.0055,,
1.6040,440,211.1,16.1,0.0055,,
1.6125,441,211.6,16.1,0.0060,,
1.6210,442,212.1,16.1,0.0055,,
1.6295,444,212.5,16.1,0.0055,,
1.6380,444,212.9,16.1,0.0170,,
1.6455,445,213.4,16.1,0.0055,,
1.6540,446,213.8,16.1,0.0060,,
1.6625,448,214.2,16.1,0.0055,,
1.6705,448,214.6,16.1,0.0160,,
1.6790,450,215.1,16.1,0.0055,,
1.6875,450,215.4,16.1,0.0170,,
1.6950,451,215.8,16.1,0.0055,,
1.7035,452,216.2,16.1,0.0060,,
1.7120,454,216.5,16.1,0.0055,,
1.7205,454,216.9,16.1,0.0170,,
1.7290,456,217.3,16.1,0.0055,,
1.7375,456,217.7,16.1,0.0170,,
1.7450,457,218.1,16.1,0.0055,,
1.7535,458,218.4,16.1,0.0060,,
1.7615,460,218.7,16.1,0.0055,,
1.7700,460,219.1,16.1,0.0170,,
1.7785,462,219.4,16.1,0.0055,,
1.7870,462,219.7,16.1,0.0210,,
1.7945,463,220.1,16.1,0.0055,,
1.8030,464,220.4,16.1,0.0060,,
1.8115,466,220.8,16.1,0.0055,,
1.8200,466,221.0,16.1,0.0170,,
1.8280,468,221.3,16.1,0.0055,,
1.8365,468,221.7,16.1,0.0210,,
1.8440,469,221.9,16.1,0.0055,,
1.8525,470,222.3,16.1,0.0060,,
1.8610,472,222.5,16.1,0.0055,,
1.8695,472,222.8,16.1,0.0170,,
1.8780,474,223.1,16.1,0.0055,,
1.8865,474,223.3,16.1,0.0210,,
1.8940,475,223.6,16.1,0.0055,,
1.9025,476,223.9,16.1,0.0060,,
1.9105,478,224.2,16.1,0.0055,,
1.9190,478,224.5,16.1,0.0170,,
1.9275,480,224.7,16.1,0.0055,,
1.9350,480,225.0,16.1,0.0185,,
1.9435,481,225.3,16.1,0.0060,,
1.9520,482,225.6,16.1,0.0060,,
1.9605,484,225.9,16.1,0.0055,,
1.9690,484,226.0,16.1,0.0170,,
1.9770,486,226.4,16.1,0.0055,,
1.9855,486,226.5,16.1,0.0210,,
1.9935,487,226.8,16.1,0.0055,,
2.0015,488,227.1,16.1,0.0055,,
2.0100,490,227.3,16.1,0.0055,,
2.0185,490,227.6,16.1,0.0170,,
2.0270,492,227.8,16.1,0.0055,,
2.0345,492,228.0,16.1,0.0185,,
2.0430,493,228.3,16.1,0.0060,,
2.0515,494,228.5,16.1,0.0060,,
2.0600,496,228.7,16.1,0.0055,,
2.0680,496,229.0,16.1,0.0160,,
2.0765,498,229.2,16.1,0.0055,,
2.0850,498,229.4,16.1,0.0210,,
2.0925,499,229.7,16.1,0.0055,,
2.1010,500,229.9,16.1,0.0060,,
2.1095,502,230.1,16.1,0.0055,,
2.1180,502,230.3,16.1,0.0170,,
2.1265,504,230.5,16.1,0.0055,,
2.1340,504,230.7,16.1,0.0185,,
2.1425,505,230.9,16.1,0.0060,,
2.1505,506,231.2,16.1,0.0055,,
2.1590,508,231.3,16.1,0.0055,,
2.1675,508,231.6,16.1,0.0170,,
2.1760,510,231.8,16.1,0.0055,,
2.1835,510,232.0,16.1,0.0185,,
2.1920,511,232.1,16.1,0.0060,,
2.2005,512,232.4,16.1,0.0060,,
2.2090,514,232.5,16.1,0.0055,,
2.2170,514,232.7,16.1,0.0160,,
2.2255,516,233.0,16.1,0.0055,,
2.2330,516,233.2,16.1,0.0185,,
2.2415,517,233.3,16.1,0.0060,,
2.2500,518,233.5,16.1,0.0060,,
2.2585,520,233.6,16.1,0.0055,,
2.2670,520,233.9,16.1,0.0170,,
2.2750,522,234.1,16.1,0.0055,,
2.2830,522,234.2,16.1,0.0200,,
2.2910,523,234.4,16.1,0.0055,,
2.2975,524,234.6,16.1,0.0045,,
2.3010,526,234.7,16.1,0.0025,,
2.3035,526,234.9,16.1,0.0050,,
2.3040,528,234.9,16.1,0.0005,,
2.3050,528,234.9,16.1,0.0025,,
2.3065,529,234.9,16.1,0.0010,,
2.3085,530,235.0,16.1,0.0015,,
2.3100,531,235.0,16.1,0.0015,,
Scope 1/1, Sample 2/3 (CRM1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-72.2,16.3,NaN,,
0.0010,1,-72.2,16.3,0.0010,,
0.0025,2,-72.2,16.3,0.0015,,
0.0050,3,-72.0,16.3,0.0025,,
0.0085,4,-71.8,16.3,0.0030,,
0.0150,5,-71.4,16.3,0.0060,,
0.0230,6,-70.7,16.3,0.0075,,
0.0315,7,-69.6,16.3,0.0075,,
0.0400,8,-68.2,16.3,0.0075,,
0.0485,9,-66.9,16.3,0.0085,,
0.0560,10,-65.4,16.3,0.0070,,
0.0645,11,-63.7,16.3,0.0075,,
0.0730,12,-62.0,16.3,0.0075,,
0.0810,13,-60.3,16.3,0.0075,,
0.0895,14,-58.1,16.3,0.0075,,
0.0970,15,-56.2,16.3,0.0070,,
0.1055,16,-54.2,16.3,0.0075,,
0.1140,17,-51.8,16.3,0.0075,,
0.1225,18,-49.2,16.3,0.0075,,
0.1310,19,-46.4,16.3,0.0075,,
0.1395,20,-43.1,16.3,0.0075,,
0.1470,21,-40.0,16.3,0.0070,,
0.1555,22,-36.3,16.3,0.0075,,
0.1640,23,-32.1,16.3,0.0075,,
0.1720,24,-27.8,16.3,0.0075,,
0.1805,25,-23.1,16.3,0.0075,,
0.1890,26,-17.9,16.3,0.0075,,
0.1965,27,-13.0,16.3,0.0070,,
0.2050,28,-8.2,16.3,0.0075,,
0.2135,29,-3.9,16.3,0.0075,,
0.2220,30,-0.1,16.3,0.0075,,
0.2305,31,2.7,16.3,0.0075,,
0.2385,32,4.9,16.3,0.0075,,
0.2465,33,6.5,16.3,0.0075,,
0.2545,34,8.0,16.3,0.0075,,
0.2630,35,9.5,16.3,0.0075,,
0.2715,36,10.8,16.3,0.0075,,
0.2800,37,11.9,16.3,0.0075,,
0.2885,38,13.1,16.3,0.0075,,
0.2960,39,14.0,16.3,0.0070,,
0.3045,40,14.8,16.3,0.0075,,
0.3130,41,15.8,16.3,0.0075,,
0.3210,42,16.7,16.3,0.0075,,
0.3295,43,17.5,16.3,0.0075,,
0.3380,44,18.3,16.3,0.0085,,
0.3455,45,19.0,16.3,0.0070,,
0.3540,46,19.8,16.3,0.0075,,
0.3625,47,20.5,16.3,0.0075,,
0.3710,48,21.2,16.3,0.0075,,
0.3795,49,22.1,16.3,0.0075,,
0.3880,50,22.6,16.3,0.0075,,
0.3955,51,23.4,16.3,0.0070,,
0.4040,52,24.0,16.3,0.0075,,
0.4120,53,24.8,16.3,0.0075,,
0.4205,54,25.4,16.3,0.0075,,
0.4290,55,26.2,16.3,0.0075,,
0.4365,56,27.0,16.3,0.0070,,
0.4450,57,27.7,16.3,0.0075,,
0.4535,58,28.6,16.3,0.0075,,
0.4620,59,29.4,16.3,0.0075,,
0.4705,60,30.2,16.3,0.0075,,
0.4790,61,31.0,16.3,0.0075,,
0.4865,62,31.5,16.3,0.0070,,
0.4950,63,32.3,16.3,0.0075,,
0.5030,64,33.0,16.3,0.0075,,
0.5115,65,33.7,16.3,0.0075,,
0.5200,66,34.5,16.3,0.0075,,
0.5285,67,35.1,16.3,0.0075,,
0.5360,68,35.6,16.3,0.0070,,
0.5445,69,36.2,16.3,0.0075,,
0.5530,70,36.8,16.3,0.0075,,
0.5615,71,37.6,16.3,0.0075,,
0.5695,72,38.4,16.3,0.0075,,
0.5780,73,39.1,16.3,0.0075,,
0.5855,74,39.8,16.3,0.0070,,
0.5940,75,40.4,16.3,0.0075,,
0.6025,76,41.1,16.3,0.0075,,
0.6110,77,41.7,16.3,0.0075,,
0.6195,78,42.4,16.3,0.0075,,
0.6280,79,43.1,16.3,0.0075,,
0.6355,80,43.8,16.3,0.0070,,
0.6440,81,44.5,16.3,0.0075,,
0.6520,82,45.4,16.3,0.0075,,
0.6605,83,46.0,16.3,0.0075,,
0.6690,84,46.7,16.3,0.0075,,
0.6775,85,47.4,16.3,0.0085,,
0.6850,86,48.2,16.3,0.0070,,
0.6935,87,48.9,16.3,0.0075,,
0.7020,88,49.7,16.3,0.0075,,
0.7105,89,50.3,16.3,0.0075,,
0.7190,90,51.3,16.3,0.0075,,
0.7270,91,52.0,16.3,0.0080,,
0.7345,92,52.6,16.3,0.0070,,
0.7430,93,53.2,16.3,0.0075,,
0.7515,94,54.0,16.3,0.0075,,
0.7600,95,54.8,16.3,0.0075,,
0.7685,96,55.6,16.3,0.0075,,
0.7770,97,56.1,16.3,0.0075,,
0.7845,98,56.8,16.3,0.0070,,
0.7930,99,57.5,16.3,0.0075,,
0.8015,100,58.4,16.3,0.0075,,
0.8095,101,59.1,16.3,0.0075,,
0.8180,102,59.9,16.3,0.0075,,
0.8265,103,60.8,16.3,0.0075,,
0.8340,104,61.6,16.3,0.0070,,
0.8425,105,62.4,16.3,0.0075,,
0.8510,106,63.2,16.3,0.0075,,
0.8595,107,64.1,16.3,0.0075,,
0.8680,108,64.7,16.3,0.0075,,
0.8760,109,65.6,16.3,0.0065,,
0.8835,110,66.2,16.3,0.0070,,
0.8920,111,66.9,16.3,0.0075,,
0.9005,112,67.8,16.3,0.0075,,
0.9090,113,68.7,16.3,0.0075,,
0.9175,114,69.6,16.3,0.0075,,
0.9260,115,70.6,16.3,0.0085,,
0.9335,116,71.6,16.3,0.0070,,
0.9420,117,72.4,16.3,0.0075,,
0.9505,118,73.4,16.3,0.0075,,
0.9585,119,74.3,16.3,0.0075,,
0.9670,120,75.3,16.3,0.0075,,
0.9745,121,76.2,16.3,0.0070,,
0.9830,122,77.1,16.3,0.0075,,
0.9915,123,78.2,16.3,0.0075,,
1.0000,124,79.4,16.3,0.0075,,
1.0085,125,80.4,16.3,0.0075,,
1.0170,126,81.4,16.3,0.0075,,
1.0250,127,82.3,16.3,0.0075,,
1.0330,128,83.6,16.3,0.0075,,
1.0410,129,84.6,16.3,0.0075,,
1.0495,130,85.7,16.3,0.0075,,
1.0580,131,86.9,16.3,0.0075,,
1.0665,132,88.2,16.3,0.0075,,
1.0740,133,89.1,16.3,0.0070,,
1.0825,134,90.4,16.3,0.0075,,
1.0910,135,91.9,16.3,0.0075,,
1.0995,136,93.2,16.3,0.0075,,
1.1075,137,94.6,16.3,0.0075,,
1.1160,138,96.3,16.3,0.0075,,
1.1240,139,97.7,16.3,0.0075,,
1.1320,140,99.3,16.3,0.0075,,
1.1405,141,100.9,16.3,0.0075,,
1.1490,142,102.8,16.3,0.0075,,
1.1575,143,104.9,16.3,0.0075,,
1.1660,144,107.2,16.3,0.0075,,
1.1735,145,109.0,16.3,0.0070,,
1.1820,146,110.8,16.3,0.0075,,
1.1905,147,113.0,16.3,0.0075,,
1.1985,148,115.2,16.3,0.0075,,
1.2070,149,118.2,16.3,0.0075,,
1.2155,150,120.7,16.3,0.0075,,
1.2230,151,123.0,16.3,0.0070,,
1.2315,152,126.2,16.3,0.0075,,
1.2400,153,129.2,16.3,0.0075,,
1.2485,154,132.1,16.3,0.0075,,
1.2570,155,135.4,16.3,0.0075,,
1.2655,156,139.0,16.3,0.0075,,
1.2730,157,142.3,16.3,0.0070,,
1.2810,158,145.8,16.3,0.0075,,
1.2895,159,148.6,16.3,0.0075,,
1.2980,160,152.5,16.3,0.0075,,
1.3065,161,155.6,16.3,0.0075,,
1.3150,162,158.8,16.3,0.0075,,
1.3225,163,161.3,16.3,0.0070,,
1.3310,164,164.1,16.3,0.0075,,
1.3395,165,166.7,16.3,0.0075,,
1.3475,166,169.2,16.3,0.0075,,
1.3560,167,171.5,16.3,0.0075,,
1.3645,168,173.6,16.3,0.0075,,
1.3720,169,175.2,16.3,0.0070,,
1.3805,170,177.2,16.3,0.0075,,
1.3890,171,178.7,16.3,0.0075,,
1.3975,172,180.5,16.3,0.0075,,
1.4060,173,182.0,16.3,0.0075,,
1.4145,174,183.4,16.3,0.0075,,
1.4220,175,184.6,16.3,0.0070,,
1.4270,176,185.2,16.3,0.0070,,
1.4270,416,187.5,16.4,0.0000,,
1.4275,417,187.4,16.4,0.0005,,
1.4290,418,187.4,16.4,0.0020,,
1.4315,419,187.6,16.4,0.0030,,
1.4360,420,187.9,16.4,0.0050,,
1.4420,421,188.5,16.4,0.0065,,
1.4505,422,189.1,16.4,0.0105,,
1.4580,423,190.2,16.4,0.0095,,
1.4665,424,191.3,16.4,0.0105,,
1.4750,425,192.3,16.4,0.0095,,
1.4835,426,193.4,16.4,0.0095,,
1.4920,427,194.3,16.4,0.0095,,
1.5000,428,195.1,16.4,0.0100,,
1.5080,429,196.0,16.4,0.0100,,
1.5160,430,196.9,16.4,0.0100,,
1.5245,431,197.8,16.4,0.0095,,
1.5330,432,198.6,16.4,0.0095,,
1.5415,433,199.3,16.4,0.0095,,
1.5490,434,200.0,16.4,0.0095,,
1.5575,435,200.7,16.4,0.0105,,
1.5660,436,201.4,16.4,0.0105,,
1.5740,437,202.1,16.4,0.0090,,
1.5825,438,202.8,16.4,0.0095,,
1.5910,439,203.5,16.4,0.0095,,
1.5995,440,204.0,16.4,0.0105,,
1.6070,441,204.7,16.4,0.0095,,
1.6155,442,205.3,16.4,0.0105,,
1.6240,443,205.8,16.4,0.0095,,
1.6325,444,206.5,16.4,0.0095,,
1.6410,445,207.1,16.4,0.0095,,
1.6490,446,207.6,16.4,0.0100,,
1.6570,447,208.2,16.4,0.0100,,
1.6650,448,208.7,16.4,0.0100,,
1.6735,449,209.1,16.4,0.0095,,
1.6820,450,209.7,16.4,0.0095,,
1.6905,451,210.3,16.4,0.0095,,
1.6980,452,210.7,16.4,0.0095,,
1.7065,453,211.2,16.4,0.0105,,
1.7150,454,211.7,16.4,0.0105,,
1.7235,455,212.2,16.4,0.0095,,
1.7315,456,212.6,16.4,0.0090,,
1.7400,457,213.1,16.4,0.0095,,
1.7475,458,213.5,16.4,0.0095,,
1.7560,459,213.9,16.4,0.0105,,
1.7645,460,214.4,16.4,0.0105,,
1.7730,461,214.8,16.4,0.0095,,
1.7815,462,215.1,16.4,0.0095,,
1.7900,463,215.6,16.4,0.0095,,
1.7975,464,215.9,16.4,0.0095,,
1.8060,465,216.3,16.4,0.0105,,
1.8145,466,216.8,16.4,0.0105,,
1.8225,467,217.1,16.4,0.0090,,
1.8310,468,217.6,16.4,0.0095,,
1.8395,469,217.9,16.4,0.0095,,
1.8470,470,218.2,16.4,0.0095,,
1.8555,471,218.5,16.4,0.0105,,
1.8640,472,218.9,16.4,0.0105,,
1.8725,473,219.3,16.4,0.0095,,
1.8805,474,219.6,16.4,0.0090,,
1.8890,475,219.9,16.4,0.0095,,
1.8970,476,220.2,16.4,0.0100,,
1.9050,477,220.5,16.4,0.0100,,
1.9135,478,220.9,16.4,0.0105,,
1.9220,479,221.2,16.4,0.0095,,
1.9305,480,221.5,16.4,0.0095,,
1.9390,481,221.8,16.4,0.0095,,
1.9465,482,222.1,16.4,0.0095,,
1.9550,483,222.5,16.4,0.0105,,
1.9635,484,222.8,16.4,0.0095,,
1.9715,485,223.1,16.4,0.0090,,
1.9800,486,223.4,16.4,0.0095,,
1.9885,487,223.7,16.4,0.0095,,
1.9960,488,223.9,16.4,0.0095,,
2.0045,489,224.2,16.4,0.0105,,
2.0130,490,224.5,16.4,0.0095,,
2.0215,491,224.8,16.4,0.0095,,
2.0300,492,225.0,16.4,0.0095,,
2.0385,493,225.3,16.4,0.0105,,
2.0460,494,225.6,16.4,0.0095,,
2.0540,495,225.8,16.4,0.0100,,
2.0625,496,226.0,16.4,0.0105,,
2.0710,497,226.4,16.4,0.0095,,
2.0795,498,226.5,16.4,0.0095,,
2.0880,499,226.9,16.4,0.0095,,
2.0955,500,227.1,16.4,0.0095,,
2.1040,501,227.3,16.4,0.0105,,
2.1125,502,227.6,16.4,0.0105,,
2.1205,503,227.9,16.4,0.0090,,
2.1290,504,228.1,16.4,0.0095,,
2.1375,505,228.3,16.4,0.0095,,
2.1450,506,228.6,16.4,0.0095,,
2.1535,507,228.8,16.4,0.0105,,
2.1620,508,229.1,16.4,0.0105,,
2.1705,509,229.3,16.4,0.0095,,
2.1790,510,229.5,16.4,0.0095,,
2.1870,511,229.8,16.4,0.0090,,
2.1950,512,230.0,16.4,0.0100,,
2.2030,513,230.1,16.4,0.0100,,
2.2115,514,230.4,16.4,0.0095,,
2.2200,515,230.6,16.4,0.0095,,
2.2285,516,230.8,16.4,0.0095,,
2.2370,517,231.1,16.4,0.0105,,
2.2445,518,231.2,16.4,0.0095,,
2.2530,519,231.5,16.4,0.0105,,
2.2615,520,231.7,16.4,0.0095,,
2.2700,521,231.8,16.4,0.0095,,
2.2780,522,232.1,16.4,0.0090,,
2.2865,523,232.3,16.4,0.0095,,
2.2940,524,232.5,16.4,0.0095,,
2.3025,525,232.7,16.4,0.0105,,
2.3110,526,232.9,16.4,0.0095,,
2.3195,527,233.1,16.4,0.0095,,
2.3280,528,233.3,16.4,0.0095,,
2.3365,529,233.5,16.4,0.0105,,
2.3440,530,233.7,16.4,0.0095,,
2.3525,531,233.8,16.4,0.0105,,
2.3605,532,234.0,16.4,0.0100,,
2.3685,533,234.3,16.4,0.0090,,
2.3755,534,234.4,16.4,0.0080,,
2.3820,535,234.6,16.4,0.0080,,
2.3845,536,234.7,16.4,0.0030,,
2.3855,537,234.8,16.4,0.0010,,
2.3865,538,234.8,16.4,0.0010,,
2.3885,539,234.9,16.4,0.0020,,
2.3910,540,235.0,16.4,0.0030,,
2.3945,541,235.0,16.4,0.0045,,
2.3960,541,235.0,16.4,0.0075,,
Scope 1/1, Sample 3/3 (CRM2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-71.9,16.4,NaN,,
0.0010,1,-71.9,16.4,0.0010,,
0.0025,2,-71.9,16.4,0.0015,,
0.0050,3,-71.8,16.4,0.0025,,
0.0095,4,-71.6,16.4,0.0035,,
0.0150,5,-71.2,16.4,0.0050,,
0.0235,6,-70.3,16.4,0.0075,,
0.0320,7,-69.3,16.4,0.0075,,
0.0405,8,-67.9,16.4,0.0075,,
0.0490,9,-66.5,16.4,0.0070,,
0.0575,10,-65.1,16.4,0.0075,,
0.0650,11,-63.5,16.4,0.0070,,
0.0735,12,-61.6,16.4,0.0075,,
0.0815,13,-59.8,16.4,0.0075,,
0.0900,14,-57.8,16.4,0.0075,,
0.0985,15,-55.9,16.4,0.0070,,
0.1070,16,-53.8,16.4,0.0075,,
0.1145,17,-51.5,16.4,0.0070,,
