Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1159
Scope 1/1, Sample 1/6 (Tank3)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.7040,452,217.3,16.7,0.0160,,
1.7120,453,217.6,16.7,0.0055,,
1.7200,454,218.0,16.7,0.0055,,
1.7285,455,218.4,16.7,0.0060,,
1.7370,456,218.7,16.7,0.0055,,
1.7455,458,219.1,16.7,0.0055,,
1.7540,458,219.4,16.7,0.0170,,
1.7625,459,219.8,16.7,0.0060,,
1.7700,460,220.1,16.7,0.0055,,
1.7785,461,220.4,16.7,0.0060,,
1.7865,462,220.7,16.7,0.0055,,
1.7950,464,221.1,16.7,0.0055,,
1.8035,464,221.3,16.7,0.0170,,
1.8120,465,221.6,16.7,0.0060,,
1.8195,466,221.9,16.7,0.0055,,
1.8280,467,222.3,16.7,0.0060,,
1.8365,468,222.6,16.7,0.0055,,
1.8450,470,222.9,16.7,0.0055,,
1.8530,470,223.2,16.7,0.0160,,
1.8615,471,223.4,16.7,0.0060,,
1.8690,472,223.8,16.7,0.0055,,
1.8775,473,224.0,16.7,0.0060,,
1.8860,474,224.3,16.7,0.0060,,
1.8945,476,224.6,16.7,0.0055,,
1.9030,476,224.8,16.7,0.0170,,
1.9110,478,225.1,16.7,0.0055,,
1.9190,478,225.4,16.7,0.0200,,
1.9270,479,225.7,16.7,0.0055,,
1.9355,480,226.0,16.7,0.0060,,
1.9440,482,226.2,16.7,0.0055,,
1.9525,482,226.4,16.7,0.0170,,
1.9610,484,226.7,16.7,0.0055,,
1.9685,484,226.9,16.7,0.0185,,
1.9770,485,227.2,16.7,0.0060,,
1.9855,486,227.4,16.7,0.0055,,
1.9940,488,227.6,16.7,0.0055,,
2.0020,488,227.9,16.7,0.0160,,
2.0105,489,228.2,16.7,0.0060,,
2.0180,490,228.4,16.7,0.0055,,
2.0265,491,228.6,16.7,0.0060,,
2.0350,492,228.9,16.7,0.0055,,
2.0435,494,229.1,16.7,0.0055,,
2.0520,494,229.3,16.7,0.0170,,
2.0595,495,229.5,16.7,0.0055,,
2.0680,496,229.7,16.7,0.0060,,
2.0765,497,230.0,16.7,0.0060,,
2.0845,498,230.1,16.7,0.0055,,
2.0930,500,230.4,16.7,0.0055,,
2.1015,500,230.6,16.7,0.0170,,
2.1090,501,230.8,16.7,0.0055,,
2.1175,502,231.0,16.7,0.0060,,
2.1260,503,231.3,16.7,0.0060,,
2.1345,504,231.5,16.7,0.0055,,
2.1430,506,231.8,16.7,0.0055,,
2.1515,506,231.9,16.7,0.0170,,
2.1590,507,232.1,16.7,0.0055,,
2.1670,508,232.3,16.7,0.0055,,
2.1755,510,232.5,16.7,0.0055,,
2.1840,510,232.7,16.7,0.0170,,
2.1925,512,232.9,16.7,0.0055,,
2.2010,512,233.1,16.7,0.0170,,
2.2085,513,233.3,16.7,0.0055,,
2.2170,514,233.5,16.7,0.0060,,
2.2255,515,233.7,16.7,0.0060,,
2.2335,516,233.9,16.7,0.0055,,
2.2420,518,234.1,16.7,0.0055,,
2.2505,518,234.3,16.7,0.0170,,
2.2565,519,234.4,16.7,0.0045,,
2.2595,520,234.6,16.7,0.0020,,
2.2625,521,234.7,16.7,0.0020,,
2.2650,522,234.7,16.7,0.0015,,
2.2675,524,234.8,16.7,0.0015,,
2.2715,524,234.8,16.7,0.0080,,
2.2770,526,234.9,16.7,0.0035,,
2.2820,526,235.0,16.7,0.0165,,
Scope 1/1, Sample 2/6 (Tank6)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-44.1,16.7,NaN,,
0.0010,1,-44.1,16.7,0.0010,,
0.0025,2,-44.1,16.7,0.0015,,
0.0050,3,-43.8,16.7,0.0020,,
0.0095,4,-43.2,16.7,0.0035,,
0.0160,5,-42.0,16.7,0.0055,,
0.0235,6,-39.9,16.7,0.0070,,
0.0320,7,-36.8,16.7,0.0075,,
0.0405,8,-33.0,16.7,0.0075,,
0.0490,9,-28.3,16.7,0.0070,,
0.0575,10,-23.3,16.7,0.0070,,
0.0655,11,-18.1,16.7,0.0065,,
0.0735,12,-13.3,16.7,0.0075,,
0.0815,13,-8.7,16.7,0.0075,,
0.0900,14,-4.4,16.7,0.0075,,
0.0985,15,-0.1,16.7,0.0070,,
0.1070,16,1.9,16.7,0.0070,,
0.1155,17,4.0,16.7,0.0070,,
0.1230,18,5.5,16.7,0.0070,,
0.1315,19,7.0,16.7,0.0075,,
0.1400,20,8.3,16.7,0.0075,,
0.1480,21,9.7,16.7,0.0065,,
0.1565,22,10.8,16.7,0.0070,,
0.1650,23,11.8,16.7,0.0070,,
0.1725,24,12.6,16.7,0.0070,,
0.1810,25,13.6,16.7,0.0075,,
0.1895,26,14.7,16.7,0.0075,,
0.1980,27,15.6,16.7,0.0070,,
0.2065,28,16.7,16.7,0.0070,,
0.2150,29,17.5,16.7,0.0070,,
0.2225,30,18.3,16.7,0.0070,,
0.2310,31,19.1,16.7,0.0075,,
0.2390,32,19.9,16.7,0.0075,,
0.2475,33,20.6,16.7,0.0070,,
0.2560,34,21.1,16.7,0.0070,,
0.2645,35,22.0,16.7,0.0070,,
0.2720,36,22.7,16.7,0.0070,,
0.2805,37,23.4,16.7,0.0075,,
0.2890,38,24.2,16.7,0.0075,,
0.2975,39,24.9,16.7,0.0070,,
0.3055,40,25.6,16.7,0.0065,,
0.3140,41,26.3,16.7,0.0070,,
0.3215,42,27.0,16.7,0.0070,,
0.3300,43,27.6,16.7,0.0075,,
0.3385,44,28.2,16.7,0.0075,,
0.3470,45,29.0,16.7,0.0070,,
0.3555,46,29.9,16.7,0.0070,,
0.3640,47,30.5,16.7,0.0075,,
0.3715,48,31.5,16.7,0.0070,,
0.3800,49,32.4,16.7,0.0075,,
0.3885,50,33.3,16.7,0.0075,,
0.3965,51,33.9,16.7,0.0065,,
0.4050,52,34.8,16.7,0.0070,,
0.4125,53,35.3,16.7,0.0070,,
0.4210,54,35.9,16.7,0.0075,,
0.4295,55,36.4,16.7,0.0075,,
0.4380,56,37.2,16.7,0.0075,,
0.4465,57,37.9,16.7,0.0070,,
0.4550,58,38.5,16.7,0.0070,,
0.4625,59,39.0,16.7,0.0070,,
0.4710,60,39.9,16.7,0.0075,,
0.4790,61,40.8,16.7,0.0075,,
0.4875,62,41.4,16.7,0.0070,,
0.4960,63,42.2,16.7,0.0070,,
0.5045,64,43.0,16.7,0.0070,,
0.5120,65,43.9,16.7,0.0070,,
0.5205,66,44.6,16.7,0.0075,,
0.5290,67,45.2,16.7,0.0075,,
0.5375,68,45.8,16.7,0.0070,,
0.5460,69,46.5,16.7,0.0070,,
0.5540,70,47.1,16.7,0.0065,,
0.5615,71,48.0,16.7,0.0070,,
0.5700,72,48.7,16.7,0.0075,,
0.5785,73,49.3,16.7,0.0075,,
0.5870,74,49.9,16.7,0.0070,,
0.5955,75,50.7,16.7,0.0070,,
0.6040,76,51.5,16.7,0.0070,,
0.6115,77,52.2,16.7,0.0070,,
0.6200,78,52.8,16.7,0.0075,,
0.6285,79,53.6,16.7,0.0075,,
0.6365,80,54.3,16.7,0.0065,,
0.6450,81,55.2,16.7,0.0070,,
0.6535,82,55.8,16.7,0.0070,,
0.6610,83,56.4,16.7,0.0070,,
0.6695,84,57.0,16.7,0.0075,,
0.6780,85,57.7,16.7,0.0075,,
0.6865,86,58.6,16.7,0.0070,,
0.6950,87,59.4,16.7,0.0070,,
0.7030,88,60.2,16.7,0.0075,,
0.7110,89,60.8,16.7,0.0075,,
0.7195,90,61.3,16.7,0.0075,,
0.7275,91,62.1,16.7,0.0065,,
0.7360,92,62.9,16.7,0.0070,,
0.7445,93,64.2,16.7,0.0070,,
0.7530,94,64.9,16.7,0.0075,,
0.7605,95,65.8,16.7,0.0070,,
0.7690,96,66.5,16.7,0.0075,,
0.7775,97,67.2,16.7,0.0075,,
0.7860,98,68.3,16.7,0.0070,,
0.7940,99,69.2,16.7,0.0065,,
0.8025,100,69.8,16.7,0.0075,,
0.8100,101,70.7,16.7,0.0070,,
0.8185,102,71.6,16.7,0.0075,,
0.8270,103,72.4,16.7,0.0070,,
0.8355,104,73.4,16.7,0.0070,,
0.8440,105,74.4,16.7,0.0070,,
0.8525,106,75.2,16.7,0.0075,,
0.8600,107,76.0,16.7,0.0070,,
0.8685,108,77.3,16.7,0.0075,,
0.8765,109,78.3,16.7,0.0065,,
0.8850,110,79.5,16.7,0.0070,,
0.8935,111,80.7,16.7,0.0070,,
0.9010,112,81.7,16.7,0.0070,,
0.9095,113,82.7,16.7,0.0075,,
0.9180,114,83.5,16.7,0.0075,,
0.9265,115,84.5,16.7,0.0070,,
0.9350,116,85.5,16.7,0.0070,,
0.9430,117,86.4,16.7,0.0065,,
0.9510,118,87.8,16.7,0.0075,,
0.9595,119,89.3,16.7,0.0075,,
0.9675,120,91.0,16.7,0.0075,,
0.9760,121,92.3,16.8,0.0070,,
0.9845,122,93.6,16.8,0.0070,,
0.9930,123,94.9,16.8,0.0070,,
1.0005,124,96.4,16.8,0.0070,,
1.0090,125,98.1,16.8,0.0075,,
1.0175,126,99.8,16.8,0.0075,,
1.0260,127,101.3,16.8,0.0070,,
1.0340,128,103.3,16.8,0.0065,,
1.0425,129,105.6,16.8,0.0070,,
1.0500,130,107.3,16.8,0.0070,,
1.0585,131,109.6,16.8,0.0075,,
1.0670,132,111.6,16.8,0.0075,,
1.0755,133,113.8,16.8,0.0075,,
1.0840,134,116.3,16.8,0.0070,,
1.0920,135,119.0,16.8,0.0065,,
1.1005,136,121.5,16.8,0.0075,,
1.1080,137,124.4,16.8,0.0070,,
1.1165,138,126.8,16.8,0.0075,,
1.1250,139,130.4,16.8,0.0075,,
1.1335,140,133.8,16.8,0.0070,,
1.1420,141,137.4,16.8,0.0070,,
1.1505,142,140.7,16.8,0.0070,,
1.1580,143,144.0,16.8,0.0070,,
1.1665,144,147.9,16.8,0.0075,,
1.1745,145,151.1,16.8,0.0075,,
1.1830,146,154.4,16.8,0.0070,,
1.1915,147,157.4,16.8,0.0070,,
1.2000,148,160.4,16.8,0.0070,,
1.2075,149,163.0,16.8,0.0070,,
1.2160,150,165.6,16.8,0.0075,,
1.2245,151,167.9,16.8,0.0075,,
1.2330,152,170.3,16.8,0.0070,,
1.2410,153,172.6,16.8,0.0065,,
1.2495,154,174.5,16.8,0.0075,,
1.2570,155,176.2,16.8,0.0070,,
1.2655,156,178.0,16.8,0.0075,,
1.2740,157,179.7,16.8,0.0075,,
1.2825,158,181.2,16.8,0.0070,,
1.2910,159,182.6,16.8,0.0070,,
1.2995,160,183.9,16.8,0.0075,,
1.3080,161,185.1,16.8,0.0070,,
1.3080,401,187.2,16.8,0.0000,,
1.3085,402,187.2,16.8,0.0005,,
1.3100,403,187.2,16.8,0.0010,,
1.3125,404,187.3,16.8,0.0020,,
1.3165,405,187.6,16.8,0.0030,,
1.3230,406,188.2,16.8,0.0050,,
1.3310,407,189.1,16.8,0.0060,,
1.3390,408,190.1,16.8,0.0065,,
1.3470,409,191.2,16.8,0.0065,,
1.3555,410,192.3,16.8,0.0070,,
1.3640,411,193.1,16.8,0.0065,,
1.3725,412,194.0,16.8,0.0065,,
1.3810,413,194.9,16.8,0.0065,,
1.3885,414,195.8,16.8,0.0060,,
1.3970,415,196.6,16.8,0.0070,,
1.4055,416,197.5,16.8,0.0070,,
1.4135,417,198.3,16.8,0.0060,,
1.4220,418,199.0,16.8,0.0065,,
1.4305,419,199.8,16.8,0.0070,,
1.4380,420,200.5,16.8,0.0060,,
1.4465,421,201.1,16.8,0.0070,,
1.4550,422,201.9,16.8,0.0065,,
1.4635,423,202.6,16.8,0.0065,,
1.4720,424,203.2,16.8,0.0065,,
1.4795,425,203.8,16.8,0.0060,,
1.4880,426,204.5,16.8,0.0070,,
1.4960,427,205.0,16.8,0.0065,,
1.5045,428,205.6,16.8,0.0070,,
1.5130,429,206.2,16.8,0.0065,,
1.5215,430,206.7,16.8,0.0065,,
1.5300,431,207.4,16.8,0.0065,,
1.5375,432,208.0,16.8,0.0060,,
1.5460,433,208.4,16.8,0.0070,,
1.5545,434,208.9,16.8,0.0065,,
1.5630,435,209.5,16.8,0.0065,,
1.5710,436,210.0,16.8,0.0060,,
1.5795,437,210.4,16.8,0.0070,,
1.5870,438,210.9,16.8,0.0060,,
1.5955,439,211.4,16.8,0.0070,,
1.6040,440,211.8,16.8,0.0065,,
1.6125,441,212.3,16.8,0.0065,,
1.6210,442,212.8,16.8,0.0065,,
1.6295,443,213.1,16.8,0.0070,,
1.6370,444,213.5,16.8,0.0060,,
1.6455,445,214.0,16.8,0.0070,,
1.6535,446,214.4,16.8,0.0060,,
1.6620,447,214.9,16.8,0.0065,,
1.6705,448,215.3,16.8,0.0065,,
1.6780,449,215.6,16.8,0.0060,,
1.6865,450,216.0,16.8,0.0070,,
1.6950,451,216.4,16.8,0.0070,,
1.7035,452,216.8,16.8,0.0065,,
1.7120,453,217.1,16.8,0.0065,,
1.7200,454,217.5,16.8,0.0060,,
1.7280,455,217.8,16.8,0.0065,,
1.7360,456,218.2,16.8,0.0060,,
1.7445,457,218.5,16.8,0.0070,,
1.7530,458,218.9,16.8,0.0065,,
1.7615,459,219.3,16.8,0.0065,,
1.7700,460,219.7,16.8,0.0065,,
1.7775,461,219.9,16.8,0.0060,,
1.7860,462,220.3,16.8,0.0070,,
1.7945,463,220.6,16.8,0.0070,,
1.8030,464,220.9,16.8,0.0065,,
1.8110,465,221.3,16.8,0.0060,,
1.8195,466,221.6,16.8,0.0065,,
1.8270,467,221.8,16.8,0.0060,,
1.8355,468,222.2,16.8,0.0070,,
1.8440,469,222.4,16.8,0.0070,,
1.8525,470,222.8,16.8,0.0065,,
1.8610,471,223.0,16.8,0.0065,,
1.8695,472,223.3,16.8,0.0065,,
1.8770,473,223.6,16.8,0.0060,,
1.8855,474,224.0,16.8,0.0070,,
1.8940,475,224.2,16.8,0.0065,,
1.9020,476,224.5,16.8,0.0060,,
1.9105,477,224.7,16.8,0.0065,,
1.9190,478,225.0,16.8,0.0065,,
1.9265,479,225.3,16.8,0.0060,,
1.9350,480,225.6,16.8,0.0070,,
1.9435,481,225.8,16.8,0.0065,,
1.9520,482,226.1,16.8,0.0065,,
1.9605,483,226.3,16.8,0.0065,,
1.9685,484,226.5,16.8,0.0065,,
1.9765,485,226.8,16.8,0.0065,,
1.9845,486,227.1,16.8,0.0065,,
1.9930,487,227.3,16.8,0.0065,,
2.0015,488,227.6,16.8,0.0065,,
2.0100,489,227.8,16.8,0.0065,,
2.0185,490,228.0,16.8,0.0065,,
2.0260,491,228.3,16.8,0.0060,,
2.0345,492,228.5,16.8,0.0070,,
2.0430,493,228.7,16.8,0.0065,,
2.0510,494,229.0,16.8,0.0060,,
2.0595,495,229.2,16.8,0.0065,,
2.0670,496,229.5,16.8,0.0060,,
2.0755,497,229.6,16.8,0.0070,,
2.0840,498,229.9,16.8,0.0070,,
2.0925,499,230.1,16.8,0.0065,,
2.1010,500,230.3,16.8,0.0065,,
2.1095,501,230.5,16.8,0.0065,,
2.1170,502,230.7,16.8,0.0060,,
2.1255,503,230.9,16.8,0.0070,,
2.1335,504,231.2,16.9,0.0065,,
2.1420,505,231.4,16.8,0.0065,,
2.1505,506,231.6,16.9,0.0065,,
2.1590,507,231.8,16.8,0.0065,,
2.1665,508,232.0,16.8,0.0060,,
2.1750,509,232.2,16.8,0.0070,,
2.1835,510,232.4,16.8,0.0070,,
2.1920,511,232.6,16.9,0.0065,,
2.2005,512,232.8,16.8,0.0065,,
2.2085,513,233.0,16.9,0.0060,,
2.2165,514,233.1,16.9,0.0065,,
2.2245,515,233.4,16.9,0.0065,,
2.2330,516,233.5,16.9,0.0070,,
2.2415,517,233.8,16.9,0.0065,,
2.2500,518,234.0,16.9,0.0065,,
2.2585,519,234.1,16.9,0.0065,,
2.2665,520,234.3,16.9,0.0065,,
2.2730,521,234.4,16.9,0.0055,,
2.2770,522,234.6,16.9,0.0035,,
2.2775,523,234.7,16.9,0.0005,,
2.2785,524,234.7,16.9,0.0010,,
2.2805,525,234.8,16.9,0.0015,,
2.2825,526,234.8,16.9,0.0015,,
2.2850,527,234.8,16.9,0.0020,,
2.2890,528,234.9,16.9,0.0035,,
2.2925,529,235.0,16.9,0.0030,,
Scope 1/1, Sample 3/6 (Tank1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-10.9,16.8,NaN,,
0.0010,1,-11.0,16.8,0.0010,,
0.0025,2,-10.9,16.8,0.0015,,
0.0050,3,-10.7,16.8,0.0025,,
0.0090,4,-9.9,16.8,0.0035,,
0.0150,5,-8.2,16.8,0.0055,,
0.0235,6,-5.5,16.8,0.0075,,
0.0320,7,-1.9,16.8,0.0075,,
0.0405,8,1.1,16.8,0.0075,,
0.0490,9,3.3,16.8,0.0075,,
0.0565,10,5.3,16.8,0.0070,,
0.0650,11,6.9,16.8,0.0075,,
0.0735,12,8.4,16.8,0.0075,,
0.0820,13,9.6,16.8,0.0075,,
0.0900,14,10.6,16.8,0.0075,,
0.0980,15,11.6,16.8,0.0075,,
0.1060,16,12.6,16.8,0.0075,,
0.1145,17,13.6,16.8,0.0075,,
0.1230,18,14.5,16.8,0.0075,,
0.1315,19,15.4,16.8,0.0075,,
0.1400,20,16.2,16.8,0.0075,,
0.1475,21,17.0,16.8,0.0070,,
0.1560,22,17.6,16.8,0.0075,,
0.1645,23,18.4,16.8,0.0075,,
0.1725,24,19.3,16.8,0.0075,,
0.1810,25,20.0,16.8,0.0075,,
0.1895,26,20.6,16.8,0.0075,,
0.1970,27,21.2,16.8,0.0070,,
0.2055,28,21.7,16.8,0.0075,,
0.2140,29,22.6,16.8,0.0075,,
0.2225,30,23.3,16.8,0.0075,,
0.2310,31,24.0,16.8,0.0075,,
0.2390,32,24.8,16.8,0.0075,,
0.2470,33,25.3,16.8,0.0075,,
0.2550,34,26.0,16.8,0.0075,,
0.2635,35,26.6,16.8,0.0075,,
0.2720,36,27.3,16.8,0.0075,,
