Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T2101
Scope 1/1, Sample 1/7 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.7280,91,46.7,16.9,0.0070,,
0.7365,92,47.5,16.9,0.0070,,
0.7440,93,48.3,16.9,0.0070,,
0.7525,94,49.1,16.9,0.0075,,
0.7605,95,49.8,16.9,0.0065,,
0.7690,96,50.6,16.9,0.0070,,
0.7775,97,51.5,16.9,0.0070,,
0.7860,98,52.4,16.9,0.0070,,
0.7935,99,53.1,16.9,0.0070,,
0.8020,100,54.0,16.9,0.0075,,
0.8105,101,54.7,16.9,0.0070,,
0.8190,102,55.5,16.9,0.0070,,
0.8270,103,56.5,16.9,0.0065,,
0.8355,104,57.5,16.9,0.0070,,
0.8435,105,58.2,16.9,0.0075,,
0.8515,106,59.2,16.9,0.0075,,
0.8600,107,60.0,16.9,0.0070,,
0.8685,108,61.0,16.9,0.0070,,
0.8770,109,61.9,16.9,0.0070,,
0.8855,110,62.7,16.9,0.0065,,
0.8930,111,63.4,16.9,0.0070,,
0.9015,112,64.3,16.9,0.0075,,
0.9100,113,65.2,16.9,0.0070,,
0.9180,114,66.2,17.0,0.0065,,
0.9265,115,67.2,16.9,0.0070,,
0.9350,116,68.2,17.0,0.0070,,
0.9425,117,69.1,17.0,0.0070,,
0.9510,118,70.1,17.0,0.0075,,
0.9595,119,71.1,17.0,0.0070,,
0.9680,120,72.0,17.0,0.0070,,
0.9765,121,73.0,17.0,0.0070,,
0.9850,122,74.0,17.0,0.0075,,
0.9925,123,74.8,17.0,0.0070,,
1.0005,124,75.9,17.0,0.0075,,
1.0090,125,77.1,17.0,0.0070,,
1.0175,126,78.1,17.0,0.0070,,
1.0260,127,79.2,17.0,0.0070,,
1.0335,128,80.2,17.0,0.0070,,
1.0420,129,81.3,17.0,0.0075,,
1.0505,130,82.5,17.0,0.0070,,
1.0590,131,83.7,17.0,0.0070,,
1.0675,132,84.8,17.0,0.0070,,
1.0760,133,85.8,17.0,0.0070,,
1.0835,134,86.8,17.0,0.0070,,
1.0920,135,88.1,17.0,0.0075,,
1.1000,136,89.3,17.0,0.0065,,
1.1085,137,90.6,17.0,0.0070,,
1.1170,138,91.9,17.0,0.0070,,
1.1255,139,93.5,17.0,0.0070,,
1.1330,140,94.9,17.0,0.0070,,
1.1415,141,96.5,17.0,0.0075,,
1.1500,142,98.0,17.0,0.0070,,
1.1585,143,99.5,17.0,0.0070,,
1.1665,144,101.3,17.0,0.0065,,
1.1750,145,103.2,17.0,0.0070,,
1.1825,146,104.7,17.0,0.0070,,
1.1910,147,106.5,17.0,0.0075,,
1.1995,148,108.4,17.0,0.0070,,
1.2080,149,110.5,17.0,0.0070,,
1.2165,150,112.8,17.0,0.0070,,
1.2250,151,115.0,17.0,0.0070,,
1.2325,152,117.3,17.0,0.0070,,
1.2410,153,120.0,17.0,0.0075,,
1.2490,154,122.6,17.0,0.0065,,
1.2575,155,125.5,17.0,0.0070,,
1.2660,156,128.3,17.0,0.0070,,
1.2745,157,131.2,17.0,0.0075,,
1.2820,158,134.7,17.0,0.0070,,
1.2905,159,138.1,17.0,0.0075,,
1.2990,160,141.8,17.0,0.0070,,
1.3075,161,145.1,17.0,0.0070,,
1.3160,162,148.8,17.0,0.0070,,
1.3235,163,152.2,17.0,0.0070,,
1.3320,164,156.0,17.0,0.0075,,
1.3400,165,159.3,17.0,0.0075,,
1.3485,166,162.6,17.0,0.0070,,
1.3570,167,165.6,17.0,0.0070,,
1.3655,168,168.4,17.0,0.0070,,
1.3730,169,170.8,17.0,0.0070,,
1.3815,170,173.6,17.0,0.0075,,
1.3900,171,175.8,17.1,0.0075,,
1.3985,172,177.9,17.1,0.0070,,
1.4070,173,179.9,17.1,0.0070,,
1.4150,174,181.7,17.1,0.0065,,
1.4230,175,183.3,17.1,0.0075,,
1.4310,176,184.8,17.1,0.0075,,
1.4340,176,185.1,17.1,0.0075,,
1.4340,416,189.5,17.3,0.0000,,
1.4345,418,189.5,17.3,0.0005,,
1.4360,419,189.5,17.3,0.0025,,
1.4385,420,189.5,17.3,0.0035,,
1.4425,421,189.8,17.3,0.0055,,
1.4485,422,190.5,17.4,0.0085,,
1.4570,423,191.5,17.3,0.0120,,
1.4645,424,192.5,17.4,0.0125,,
1.4730,425,193.6,17.3,0.0140,,
1.4815,426,194.8,17.3,0.0140,,
1.4895,427,195.7,17.4,0.0115,,
1.4980,428,196.8,17.4,0.0120,,
1.5065,429,197.7,17.4,0.0120,,
1.5140,430,198.7,17.4,0.0125,,
1.5225,431,199.7,17.4,0.0140,,
1.5310,432,200.5,17.4,0.0140,,
1.5395,433,201.5,17.4,0.0120,,
1.5480,434,202.2,17.4,0.0120,,
1.5560,435,203.1,17.4,0.0115,,
1.5640,436,203.9,17.4,0.0135,,
1.5720,437,204.7,17.4,0.0135,,
1.5805,438,205.3,17.4,0.0140,,
1.5890,439,206.1,17.4,0.0120,,
1.5975,440,206.8,17.4,0.0120,,
1.6060,441,207.4,17.4,0.0120,,
1.6135,442,208.1,17.4,0.0125,,
1.6220,443,208.7,17.4,0.0140,,
1.6305,444,209.3,17.4,0.0120,,
1.6385,445,210.0,17.4,0.0115,,
1.6470,446,210.6,17.4,0.0120,,
1.6555,447,211.1,17.4,0.0120,,
1.6630,448,211.7,17.4,0.0125,,
1.6715,449,212.3,17.4,0.0140,,
1.6800,450,212.8,17.4,0.0140,,
1.6885,451,213.4,17.4,0.0120,,
1.6970,452,213.9,17.4,0.0120,,
1.7050,453,214.4,17.4,0.0115,,
1.7130,454,214.9,17.4,0.0135,,
1.7215,455,215.4,17.4,0.0140,,
1.7295,456,215.9,17.4,0.0135,,
1.7380,457,216.4,17.4,0.0120,,
1.7465,458,216.8,17.4,0.0120,,
1.7550,459,217.4,17.4,0.0120,,
1.7625,460,217.8,17.4,0.0125,,
1.7710,461,218.2,17.4,0.0140,,
1.7795,462,218.7,17.4,0.0140,,
1.7880,463,219.1,17.4,0.0120,,
1.7960,464,219.5,17.4,0.0115,,
1.8045,465,219.9,17.4,0.0120,,
1.8120,466,220.2,17.4,0.0125,,
1.8205,467,220.7,17.4,0.0140,,
1.8290,468,221.1,17.4,0.0140,,
1.8375,469,221.4,17.4,0.0120,,
1.8460,470,222.0,17.4,0.0120,,
1.8545,471,222.3,17.4,0.0120,,
1.8620,472,222.6,17.4,0.0125,,
1.8705,473,223.0,17.4,0.0140,,
1.8790,474,223.4,17.4,0.0120,,
1.8870,475,223.6,17.4,0.0115,,
1.8955,476,224.0,17.4,0.0120,,
1.9030,477,224.4,17.4,0.0125,,
1.9115,478,224.7,17.4,0.0140,,
1.9200,479,225.0,17.4,0.0140,,
1.9285,480,225.3,17.4,0.0120,,
1.9370,481,225.7,17.4,0.0120,,
1.9455,482,226.0,17.4,0.0120,,
1.9535,483,226.4,17.4,0.0115,,
1.9615,484,226.7,17.4,0.0135,,
1.9695,485,227.0,17.4,0.0135,,
1.9780,486,227.3,17.4,0.0120,,
1.9865,487,227.6,17.4,0.0120,,
1.9950,488,227.9,17.4,0.0120,,
2.0035,489,228.2,17.4,0.0140,,
2.0110,490,228.5,17.4,0.0125,,
2.0195,491,228.7,17.4,0.0140,,
2.0280,492,229.1,17.4,0.0120,,
2.0360,493,229.3,17.4,0.0115,,
2.0445,494,229.6,17.4,0.0120,,
2.0530,495,229.9,17.4,0.0120,,
2.0605,496,230.1,17.4,0.0125,,
2.0690,497,230.4,17.5,0.0140,,
2.0775,498,230.7,17.5,0.0140,,
2.0860,499,230.9,17.5,0.0120,,
2.0940,500,231.2,17.5,0.0115,,
2.1025,501,231.5,17.5,0.0120,,
2.1105,502,231.7,17.5,0.0135,,
2.1185,503,231.9,17.5,0.0135,,
2.1270,504,232.2,17.5,0.0140,,
2.1355,505,232.5,17.5,0.0120,,
2.1440,506,232.8,17.5,0.0120,,
2.1525,507,233.0,17.5,0.0120,,
2.1600,508,233.2,17.5,0.0125,,
2.1685,509,233.5,17.5,0.0140,,
2.1770,510,233.6,17.5,0.0140,,
2.1850,511,233.9,17.5,0.0115,,
2.1925,512,234.1,17.5,0.0105,,
2.1995,513,234.4,17.5,0.0100,,
2.2035,514,234.5,17.5,0.0065,,
2.2060,515,234.6,17.5,0.0040,,
2.2080,516,234.7,17.5,0.0035,,
2.2105,517,234.7,17.5,0.0035,,
2.2140,518,234.8,17.5,0.0050,,
2.2185,519,234.9,17.5,0.0065,,
2.2225,520,235.0,17.5,0.0065,,
Scope 1/1, Sample 2/7 (B1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-1.6,14.3,NaN,,
0.0005,1,-2.4,14.3,0.0005,,
0.0025,2,-2.6,14.3,0.0020,,
0.0050,3,-2.7,14.3,0.0025,,
0.0090,4,-2.6,14.3,0.0035,,
0.0150,5,-2.4,14.3,0.0055,,
0.0235,6,-1.4,14.3,0.0075,,
0.0310,7,-0.1,14.3,0.0075,,
0.0395,8,0.3,14.3,0.0085,,
0.0480,9,1.7,14.3,0.0075,,
0.0565,10,3.0,14.3,0.0075,,
0.0650,11,4.3,14.3,0.0075,,
0.0735,12,5.5,14.3,0.0075,,
0.0810,13,6.4,14.3,0.0075,,
0.0895,14,7.4,14.3,0.0085,,
0.0975,15,8.5,14.3,0.0075,,
0.1060,16,9.5,14.3,0.0075,,
0.1145,17,10.5,14.3,0.0075,,
0.1230,18,11.4,14.3,0.0085,,
0.1305,19,12.3,14.3,0.0075,,
0.1390,20,13.3,14.3,0.0085,,
0.1475,21,14.1,14.3,0.0075,,
0.1560,22,14.8,14.3,0.0075,,
0.1645,23,15.6,14.3,0.0075,,
0.1720,24,16.3,14.3,0.0075,,
0.1805,25,17.0,14.3,0.0085,,
0.1885,26,17.7,14.3,0.0075,,
0.1970,27,18.4,14.3,0.0075,,
0.2055,28,19.0,14.3,0.0075,,
0.2140,29,19.7,14.3,0.0075,,
0.2215,30,20.3,14.3,0.0075,,
0.2300,31,21.0,14.3,0.0085,,
0.2385,32,21.7,14.3,0.0075,,
0.2470,33,22.3,14.3,0.0075,,
0.2555,34,23.0,14.3,0.0075,,
0.2635,35,23.6,14.4,0.0075,,
0.2715,36,24.2,14.4,0.0080,,
0.2795,37,24.7,14.4,0.0080,,
0.2880,38,25.4,14.4,0.0075,,
0.2965,39,26.0,14.4,0.0075,,
0.3050,40,26.7,14.4,0.0075,,
0.3135,41,27.3,14.4,0.0085,,
0.3210,42,27.9,14.4,0.0075,,
0.3295,43,28.5,14.4,0.0085,,
0.3380,44,29.1,14.4,0.0075,,
0.3465,45,29.7,14.4,0.0075,,
0.3545,46,30.3,14.4,0.0075,,
0.3630,47,30.7,14.4,0.0085,,
0.3705,48,31.4,14.4,0.0075,,
0.3790,49,32.0,14.4,0.0085,,
0.3875,50,32.5,14.4,0.0075,,
0.3960,51,33.0,14.4,0.0075,,
0.4045,52,33.6,14.4,0.0075,,
0.4130,53,34.1,14.4,0.0085,,
0.4205,54,34.6,14.4,0.0075,,
0.4290,55,35.2,14.4,0.0085,,
0.4370,56,35.8,14.4,0.0075,,
0.4455,57,36.4,14.4,0.0075,,
0.4540,58,37.0,14.4,0.0075,,
0.4615,59,37.5,14.4,0.0075,,
0.4700,60,38.1,14.4,0.0085,,
0.4785,61,38.8,14.4,0.0085,,
0.4870,62,39.4,14.4,0.0075,,
0.4955,63,40.0,14.4,0.0075,,
0.5035,64,40.7,14.4,0.0075,,
0.5115,65,41.2,14.4,0.0080,,
0.5195,66,41.8,14.4,0.0080,,
0.5280,67,42.4,14.5,0.0075,,
0.5365,68,43.0,14.5,0.0075,,
0.5450,69,43.6,14.5,0.0075,,
0.5535,70,44.2,14.5,0.0075,,
0.5610,71,44.7,14.5,0.0075,,
0.5695,72,45.5,14.5,0.0085,,
0.5780,73,46.1,14.5,0.0075,,
0.5865,74,46.7,14.5,0.0075,,
0.5945,75,47.2,14.5,0.0075,,
0.6030,76,47.8,14.5,0.0085,,
0.6110,77,48.5,14.5,0.0080,,
0.6190,78,49.2,14.5,0.0080,,
0.6275,79,49.7,14.5,0.0075,,
0.6360,80,50.3,14.5,0.0075,,
0.6445,81,51.0,14.5,0.0075,,
0.6520,82,51.6,14.5,0.0075,,
0.6605,83,52.2,14.5,0.0085,,
0.6690,84,53.0,14.5,0.0075,,
0.6775,85,53.6,14.5,0.0075,,
0.6855,86,54.3,14.5,0.0075,,
0.6940,87,55.0,14.5,0.0075,,
0.7015,88,55.6,14.5,0.0075,,
0.7100,89,56.3,14.5,0.0085,,
0.7185,90,56.9,14.5,0.0075,,
0.7270,91,57.7,14.5,0.0075,,
0.7355,92,58.3,14.5,0.0075,,
0.7440,93,59.1,14.5,0.0075,,
0.7515,94,59.7,14.5,0.0075,,
0.7600,95,60.4,14.5,0.0085,,
0.7685,96,61.2,14.5,0.0075,,
0.7765,97,61.8,14.5,0.0075,,
0.7850,98,62.5,14.5,0.0075,,
0.7935,99,63.1,14.5,0.0085,,
0.8010,100,63.9,14.5,0.0075,,
0.8095,101,64.6,14.5,0.0085,,
0.8180,102,65.4,14.6,0.0075,,
0.8265,103,66.0,14.6,0.0075,,
0.8350,104,66.8,14.6,0.0075,,
0.8435,105,67.5,14.6,0.0085,,
0.8510,106,68.1,14.6,0.0075,,
0.8595,107,68.9,14.6,0.0085,,
0.8675,108,69.7,14.6,0.0075,,
0.8760,109,70.5,14.6,0.0075,,
0.8845,110,71.5,14.6,0.0075,,
0.8930,111,72.2,14.6,0.0075,,
0.9005,112,73.0,14.6,0.0075,,
0.9090,113,73.8,14.6,0.0085,,
0.9175,114,74.6,14.6,0.0075,,
0.9260,115,75.4,14.6,0.0075,,
0.9340,116,76.3,14.6,0.0075,,
0.9425,117,77.2,14.6,0.0085,,
0.9500,118,78.2,14.6,0.0075,,
0.9585,119,79.1,14.6,0.0085,,
0.9670,120,80.2,14.6,0.0075,,
0.9755,121,81.0,14.6,0.0075,,
0.9840,122,82.0,14.6,0.0075,,
0.9925,123,83.0,14.6,0.0075,,
1.0000,124,83.9,14.6,0.0075,,
1.0085,125,85.0,14.6,0.0085,,
1.0165,126,86.1,14.6,0.0075,,
1.0250,127,87.4,14.6,0.0075,,
1.0335,128,88.5,14.6,0.0075,,
1.0410,129,89.6,14.6,0.0075,,
1.0495,130,90.7,14.6,0.0085,,
1.0580,131,91.9,14.6,0.0075,,
1.0665,132,93.0,14.6,0.0075,,
1.0750,133,94.1,14.6,0.0075,,
1.0835,134,95.5,14.6,0.0075,,
1.0910,135,97.0,14.6,0.0075,,
1.0995,136,98.5,14.6,0.0085,,
1.1080,137,99.9,14.6,0.0075,,
1.1160,138,101.5,14.7,0.0075,,
1.1245,139,103.2,14.7,0.0075,,
1.1330,140,104.8,14.7,0.0085,,
1.1405,141,106.4,14.7,0.0075,,
1.1490,142,108.1,14.7,0.0085,,
1.1575,143,110.1,14.7,0.0075,,
1.1660,144,112.3,14.7,0.0075,,
1.1745,145,114.4,14.7,0.0075,,
1.1825,146,116.3,14.7,0.0075,,
1.1905,147,118.6,14.7,0.0080,,
1.1985,148,121.1,14.7,0.0080,,
1.2070,149,123.7,14.7,0.0075,,
1.2155,150,126.4,14.7,0.0075,,
1.2240,151,129.6,14.7,0.0075,,
1.2315,152,132.4,14.7,0.0075,,
1.2400,153,135.6,14.7,0.0085,,
1.2485,154,139.0,14.7,0.0085,,
1.2570,155,142.9,14.7,0.0075,,
1.2655,156,146.2,14.7,0.0075,,
1.2735,157,149.4,14.7,0.0075,,
1.2820,158,152.8,14.7,0.0085,,
1.2895,159,156.4,14.7,0.0075,,
1.2980,160,159.5,14.7,0.0085,,
1.3065,161,162.6,14.7,0.0075,,
1.3150,162,165.5,14.7,0.0075,,
1.3235,163,168.3,14.7,0.0075,,
1.3310,164,170.5,14.7,0.0075,,
1.3395,165,173.0,14.7,0.0085,,
1.3480,166,175.2,14.7,0.0075,,
1.3560,167,177.4,14.7,0.0075,,
1.3645,168,179.3,14.7,0.0075,,
1.3730,169,181.1,14.7,0.0075,,
1.3805,170,182.5,14.7,0.0075,,
1.3890,171,184.3,14.7,0.0085,,
1.3950,172,185.1,14.7,0.0075,,
1.3950,412,189.3,15.2,0.0000,,
1.3955,413,189.4,15.2,0.0005,,
1.3970,414,189.4,15.2,0.0020,,
1.4000,415,189.4,15.2,0.0035,,
1.4035,416,189.6,15.2,0.0040,,
1.4095,417,190.2,15.2,0.0065,,
1.4180,418,191.0,15.2,0.0095,,
1.4255,419,191.9,15.2,0.0095,,
1.4340,420,192.8,15.2,0.0105,,
1.4425,421,193.9,15.2,0.0105,,
1.4510,422,195.0,15.2,0.0095,,
1.4595,423,195.9,15.2,0.0095,,
1.4675,424,196.9,15.2,0.0090,,
1.4750,425,197.8,15.2,0.0095,,
1.4835,426,198.6,15.2,0.0105,,
1.4920,427,199.6,15.2,0.0095,,
1.5005,428,200.4,15.2,0.0095,,
1.5090,429,201.2,15.2,0.0095,,
1.5175,430,201.9,15.2,0.0105,,
1.5250,431,202.7,15.2,0.0095,,
1.5335,432,203.4,15.2,0.0105,,
1.5420,433,204.2,15.2,0.0095,,
1.5500,434,205.0,15.2,0.0090,,
1.5585,435,205.6,15.2,0.0095,,
1.5660,436,206.2,15.2,0.0095,,
1.5745,437,206.8,15.2,0.0105,,
1.5830,438,207.5,15.2,0.0105,,
1.5915,439,208.1,15.2,0.0095,,
1.6000,440,208.7,15.2,0.0095,,
1.6085,441,209.3,15.3,0.0095,,
1.6160,442,209.8,15.3,0.0095,,
1.6245,443,210.3,15.3,0.0105,,
1.6330,444,210.8,15.3,0.0105,,
1.6410,445,211.4,15.3,0.0090,,
1.6495,446,212.0,15.3,0.0095,,
1.6580,447,212.5,15.3,0.0095,,
1.6655,448,212.9,15.3,0.0095,,
1.6740,449,213.5,15.3,0.0105,,
1.6825,450,213.9,15.3,0.0105,,
1.6910,451,214.4,15.3,0.0095,,
1.6995,452,214.9,15.3,0.0095,,
1.7075,453,215.4,15.3,0.0090,,
1.7155,454,215.8,15.3,0.0100,,
1.7235,455,216.3,15.3,0.0100,,
1.7320,456,216.7,15.3,0.0105,,
1.7405,457,217.1,15.3,0.0095,,
1.7490,458,217.6,15.3,0.0095,,
1.7575,459,218.0,15.3,0.0095,,
1.7650,460,218.3,15.3,0.0095,,
1.7735,461,218.8,15.3,0.0105,,
1.7820,462,219.1,15.3,0.0105,,
1.7905,463,219.6,15.3,0.0095,,
1.7985,464,219.9,15.3,0.0090,,
1.8070,465,220.2,15.3,0.0105,,
1.8145,466,220.6,15.3,0.0095,,
1.8230,467,221.0,15.3,0.0105,,
1.8315,468,221.4,15.3,0.0095,,
1.8400,469,221.7,15.3,0.0095,,
1.8485,470,222.1,15.3,0.0095,,
1.8570,471,222.4,15.3,0.0105,,
1.8645,472,222.8,15.3,0.0095,,
1.8730,473,223.1,15.3,0.0105,,
1.8815,474,223.4,15.3,0.0095,,
1.8895,475,223.7,15.3,0.0090,,
1.8980,476,224.0,15.3,0.0095,,
1.9055,477,224.4,15.3,0.0095,,
1.9140,478,224.6,15.3,0.0105,,
1.9225,479,224.9,15.3,0.0105,,
1.9310,480,225.3,15.3,0.0095,,
1.9395,481,225.7,15.3,0.0095,,
1.9480,482,225.9,15.3,0.0095,,
1.9555,483,226.2,15.3,0.0095,,
1.9640,484,226.5,15.3,0.0105,,
1.9725,485,226.8,15.3,0.0105,,
1.9805,486,227.1,15.3,0.0090,,
1.9890,487,227.4,15.4,0.0095,,
1.9975,488,227.6,15.3,0.0095,,
2.0050,489,227.8,15.4,0.0095,,
2.0135,490,228.2,15.4,0.0105,,
2.0220,491,228.4,15.4,0.0105,,
2.0305,492,228.7,15.4,0.0095,,
2.0390,493,229.0,15.4,0.0095,,
2.0470,494,229.2,15.4,0.0090,,
2.0550,495,229.5,15.4,0.0100,,
2.0630,496,229.8,15.4,0.0100,,
2.0715,497,230.0,15.4,0.0095,,
2.0800,498,230.2,15.4,0.0095,,
2.0885,499,230.4,15.4,0.0095,,
2.0970,500,230.7,15.4,0.0095,,
2.1045,501,230.9,15.4,0.0095,,
2.1130,502,231.2,15.4,0.0105,,
2.1215,503,231.4,15.4,0.0095,,
2.1295,504,231.7,15.4,0.0090,,
2.1380,505,231.9,15.4,0.0095,,
2.1465,506,232.1,15.4,0.0105,,
2.1540,507,232.3,15.4,0.0095,,
2.1625,508,232.6,15.4,0.0105,,
2.1710,509,232.8,15.4,0.0095,,
2.1795,510,233.1,15.4,0.0095,,
2.1880,511,233.3,15.4,0.0095,,
2.1965,512,233.4,15.4,0.0105,,
2.2040,513,233.7,15.4,0.0095,,
2.2125,514,233.8,15.4,0.0105,,
2.2205,515,234.1,15.4,0.0090,,
2.2270,516,234.3,15.4,0.0070,,
2.2310,517,234.5,15.4,0.0045,,
2.2330,518,234.5,15.4,0.0025,,
2.2345,519,234.6,15.4,0.0020,,
2.2375,520,234.7,15.4,0.0035,,
2.2410,521,234.8,15.4,0.0040,,
2.2460,522,234.8,15.4,0.0055,,
2.2520,523,234.9,15.4,0.0065,,
2.2545,523,235.0,15.4,0.0085,,
Scope 1/1, Sample 3/7 (B2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-28.5,14.9,NaN,,
0.0010,1,-29.0,14.9,0.0010,,
0.0025,2,-29.2,14.9,0.0015,,
0.0050,3,-29.2,14.9,0.0025,,
0.0085,4,-29.2,14.9,0.0030,,
0.0150,5,-29.0,14.9,0.0060,,
0.0230,6,-28.5,14.9,0.0075,,
0.0315,7,-27.5,14.9,0.0075,,
0.0400,8,-26.3,14.9,0.0075,,
0.0475,9,-24.8,14.9,0.0075,,
0.0560,10,-22.9,14.9,0.0075,,
0.0645,11,-20.7,14.9,0.0075,,
0.0725,12,-18.4,14.9,0.0075,,
0.0810,13,-16.1,14.9,0.0075,,
0.0895,14,-13.9,15.0,0.0075,,
0.0970,15,-12.1,15.0,0.0070,,
0.1055,16,-10.2,15.0,0.0075,,
0.1140,17,-8.5,15.0,0.0075,,
0.1225,18,-6.8,15.0,0.0075,,
0.1310,19,-5.2,15.0,0.0075,,
0.1395,20,-3.7,15.0,0.0075,,
0.1470,21,-2.1,15.0,0.0075,,
0.1555,22,-0.3,15.0,0.0075,,
0.1635,23,0.2,15.0,0.0075,,
0.1720,24,1.3,15.0,0.0075,,
0.1805,25,2.3,15.0,0.0075,,
0.1890,26,3.4,15.0,0.0075,,
0.1965,27,4.3,15.0,0.0075,,
0.2050,28,5.2,15.0,0.0075,,
0.2135,29,6.1,15.0,0.0075,,
0.2220,30,6.9,15.0,0.0075,,
0.2305,31,7.9,15.0,0.0075,,
0.2385,32,8.7,15.0,0.0080,,
0.2465,33,9.7,15.0,0.0075,,
0.2545,34,10.6,15.0,0.0075,,
0.2630,35,11.6,15.0,0.0075,,
0.2715,36,12.5,15.0,0.0075,,
0.2800,37,13.4,15.0,0.0075,,
0.2875,38,14.2,15.0,0.0075,,
0.2960,39,15.1,15.0,0.0075,,
0.3045,40,15.9,15.0,0.0075,,
0.3130,41,16.6,15.0,0.0075,,
0.3210,42,17.4,15.0,0.0075,,
0.3295,43,18.1,15.0,0.0075,,
0.3370,44,18.7,15.0,0.0075,,
0.3455,45,19.5,15.0,0.0075,,
0.3540,46,20.3,15.0,0.0075,,
