Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1274
Scope 1/1, Sample 1/5 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
1.8270,467,216.9,17.9,0.0065,,
1.8350,468,217.2,17.9,0.0065,,
1.8430,469,217.5,17.9,0.0065,,
1.8510,470,217.9,17.9,0.0065,,
1.8595,471,218.2,17.9,0.0065,,
1.8680,472,218.5,17.9,0.0065,,
1.8765,473,218.9,17.9,0.0065,,
1.8850,474,219.2,17.9,0.0065,,
1.8925,475,219.6,17.9,0.0060,,
1.9010,476,219.9,17.9,0.0070,,
1.9095,477,220.2,17.9,0.0065,,
1.9175,478,220.5,17.9,0.0060,,
1.9260,479,220.9,17.9,0.0065,,
1.9345,480,221.2,17.9,0.0070,,
1.9420,481,221.4,17.9,0.0060,,
1.9505,482,221.7,17.9,0.0070,,
1.9590,483,222.0,17.9,0.0065,,
1.9675,484,222.3,17.9,0.0065,,
1.9760,485,222.8,17.9,0.0065,,
1.9835,486,222.9,17.9,0.0065,,
1.9920,487,223.2,17.9,0.0070,,
2.0000,488,223.4,17.9,0.0065,,
2.0085,489,223.7,17.9,0.0065,,
2.0170,490,224.0,17.9,0.0065,,
2.0255,491,224.3,17.9,0.0065,,
2.0330,492,224.6,17.9,0.0060,,
2.0415,493,224.8,17.9,0.0070,,
2.0500,494,225.1,17.9,0.0070,,
2.0585,495,225.3,17.9,0.0065,,
2.0665,496,225.5,17.9,0.0060,,
2.0750,497,225.8,17.9,0.0065,,
2.0835,498,226.1,17.9,0.0070,,
2.0910,499,226.3,18.0,0.0060,,
2.0995,500,226.6,17.9,0.0070,,
2.1080,501,226.8,18.0,0.0065,,
2.1165,502,227.1,18.0,0.0065,,
2.1250,503,227.2,18.0,0.0065,,
2.1325,504,227.5,18.0,0.0060,,
2.1410,505,227.7,18.0,0.0070,,
2.1495,506,228.1,18.0,0.0070,,
2.1575,507,228.2,18.0,0.0060,,
2.1660,508,228.6,18.0,0.0065,,
2.1745,509,228.7,18.0,0.0065,,
2.1820,510,228.9,18.0,0.0060,,
2.1905,511,229.1,18.0,0.0070,,
2.1990,512,229.3,18.0,0.0070,,
2.2075,513,229.6,18.0,0.0065,,
2.2160,514,229.8,18.0,0.0065,,
2.2240,515,230.0,18.0,0.0060,,
2.2320,516,230.2,18.0,0.0065,,
2.2400,517,230.4,18.0,0.0065,,
2.2485,518,230.6,18.0,0.0070,,
2.2570,519,230.8,18.0,0.0065,,
2.2655,520,231.1,18.0,0.0065,,
2.2740,521,231.2,18.0,0.0065,,
2.2825,522,231.5,18.0,0.0070,,
2.2900,523,231.7,18.0,0.0060,,
2.2985,524,231.9,18.0,0.0070,,
2.3065,525,232.0,18.0,0.0060,,
2.3150,526,232.2,18.0,0.0065,,
2.3235,527,232.4,18.0,0.0065,,
2.3320,528,232.6,18.0,0.0070,,
2.3395,529,232.7,18.0,0.0060,,
2.3480,530,233.0,18.0,0.0070,,
2.3565,531,233.2,18.0,0.0065,,
2.3645,532,233.3,18.0,0.0060,,
2.3730,533,233.5,18.0,0.0065,,
2.3815,534,233.7,18.0,0.0070,,
2.3890,535,233.9,18.0,0.0060,,
2.3975,536,234.1,18.0,0.0070,,
2.4060,537,234.3,18.0,0.0065,,
2.4110,538,234.4,18.0,0.0040,,
2.4145,539,234.5,18.0,0.0025,,
2.4180,540,234.6,18.0,0.0030,,
2.4230,541,234.7,18.0,0.0040,,
2.4280,542,234.8,18.0,0.0040,,
2.4340,543,235.0,18.0,0.0045,,
2.4385,544,235.0,18.0,0.0040,,
Scope 1/1, Sample 2/5 (5A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-0.1,13.2,NaN,,
0.0010,1,-0.1,13.2,0.0010,,
0.0025,2,-0.1,13.2,0.0015,,
0.0050,3,0.0,13.2,0.0025,,
0.0085,4,0.8,13.2,0.0030,,
0.0150,5,2.3,13.2,0.0060,,
0.0230,6,4.8,13.2,0.0075,,
0.0315,7,8.6,13.2,0.0075,,
0.0400,8,13.6,13.2,0.0085,,
0.0475,9,17.8,13.2,0.0070,,
0.0560,10,21.8,13.2,0.0075,,
0.0645,11,24.2,13.2,0.0075,,
0.0730,12,25.0,13.2,0.0075,,
0.0810,13,26.5,13.2,0.0075,,
0.0890,14,28.1,13.2,0.0080,,
0.0970,15,29.4,13.2,0.0075,,
0.1055,16,29.6,13.2,0.0075,,
0.1140,17,29.5,13.2,0.0075,,
0.1225,18,30.7,13.2,0.0075,,
0.1310,19,31.3,13.2,0.0075,,
0.1395,20,32.2,13.2,0.0085,,
0.1470,21,34.6,13.2,0.0070,,
0.1555,22,36.2,13.2,0.0075,,
0.1635,23,36.6,13.2,0.0075,,
0.1720,24,37.9,13.2,0.0075,,
0.1805,25,38.6,13.2,0.0075,,
0.1890,26,39.0,13.2,0.0085,,
0.1965,27,39.4,13.2,0.0070,,
0.2050,28,39.5,13.2,0.0075,,
0.2135,29,41.7,13.2,0.0075,,
0.2220,30,42.9,13.2,0.0075,,
0.2305,31,44.3,13.2,0.0075,,
0.2380,32,44.2,13.2,0.0075,,
0.2465,33,43.4,13.2,0.0075,,
0.2545,34,45.2,13.3,0.0075,,
0.2630,35,46.7,13.3,0.0075,,
0.2715,36,47.3,13.3,0.0075,,
0.2800,37,46.8,13.3,0.0075,,
0.2875,38,48.5,13.3,0.0075,,
0.2960,39,48.2,13.3,0.0075,,
0.3045,40,47.4,13.3,0.0075,,
0.3130,41,47.4,13.3,0.0075,,
0.3210,42,47.4,13.3,0.0075,,
0.3295,43,48.8,13.3,0.0075,,
0.3370,44,49.9,13.3,0.0075,,
0.3455,45,49.6,13.3,0.0075,,
0.3540,46,49.4,13.3,0.0075,,
0.3625,47,49.7,13.3,0.0075,,
0.3710,48,49.7,13.3,0.0075,,
0.3795,49,51.2,13.3,0.0075,,
0.3870,50,51.9,13.3,0.0075,,
0.3955,51,52.5,13.3,0.0075,,
0.4040,52,52.1,13.3,0.0075,,
0.4120,53,51.6,13.3,0.0075,,
0.4205,54,52.5,13.3,0.0075,,
0.4290,55,54.0,13.3,0.0085,,
0.4365,56,54.7,13.3,0.0070,,
0.4450,57,54.8,13.3,0.0075,,
0.4535,58,54.8,13.3,0.0075,,
0.4620,59,56.2,13.3,0.0075,,
0.4705,60,56.8,13.3,0.0075,,
0.4785,61,58.0,13.3,0.0080,,
0.4865,62,58.0,13.3,0.0075,,
0.4950,63,59.1,13.3,0.0075,,
0.5030,64,58.5,13.3,0.0075,,
0.5115,65,59.6,13.3,0.0075,,
0.5200,66,62.3,13.3,0.0075,,
0.5285,67,62.4,13.3,0.0085,,
0.5360,68,61.0,13.4,0.0070,,
0.5445,69,60.7,13.4,0.0075,,
0.5530,70,63.0,13.4,0.0075,,
0.5615,71,64.6,13.4,0.0075,,
0.5695,72,64.0,13.4,0.0075,,
0.5775,73,64.0,13.4,0.0080,,
0.5855,74,64.1,13.4,0.0075,,
0.5940,75,65.1,13.4,0.0075,,
0.6025,76,65.5,13.4,0.0075,,
0.6110,77,65.7,13.4,0.0075,,
0.6195,78,65.4,13.4,0.0075,,
0.6280,79,68.4,13.4,0.0085,,
0.6355,80,68.5,13.4,0.0070,,
0.6440,81,68.4,13.4,0.0075,,
0.6520,82,68.6,13.4,0.0075,,
0.6605,83,67.3,13.4,0.0075,,
0.6690,84,68.4,13.4,0.0075,,
0.6765,85,70.3,13.4,0.0075,,
0.6850,86,70.8,13.4,0.0075,,
0.6935,87,70.9,13.4,0.0075,,
0.7020,88,71.0,13.4,0.0075,,
0.7105,89,72.2,13.4,0.0075,,
0.7190,90,72.1,13.4,0.0075,,
0.7265,91,72.5,13.4,0.0075,,
0.7345,92,74.2,13.4,0.0075,,
0.7430,93,75.0,13.4,0.0075,,
0.7515,94,76.4,13.4,0.0075,,
0.7600,95,77.0,13.4,0.0075,,
0.7685,96,79.4,13.4,0.0075,,
0.7760,97,79.5,13.4,0.0075,,
0.7845,98,79.1,13.4,0.0075,,
0.7930,99,80.7,13.4,0.0075,,
0.8015,100,80.1,13.4,0.0075,,
0.8095,101,79.6,13.4,0.0075,,
0.8180,102,79.7,13.5,0.0075,,
0.8255,103,81.2,13.5,0.0075,,
0.8340,104,84.9,13.5,0.0075,,
0.8425,105,85.3,13.5,0.0075,,
0.8510,106,86.3,13.5,0.0075,,
0.8595,107,85.9,13.5,0.0075,,
0.8680,108,86.6,13.5,0.0075,,
0.8755,109,86.9,13.5,0.0075,,
0.8835,110,88.4,13.5,0.0075,,
0.8920,111,90.4,13.5,0.0075,,
0.9005,112,91.2,13.5,0.0075,,
0.9090,113,90.5,13.5,0.0075,,
0.9175,114,91.1,13.5,0.0075,,
0.9250,115,91.9,13.5,0.0075,,
0.9335,116,92.8,13.5,0.0075,,
0.9420,117,94.2,13.5,0.0075,,
0.9500,118,96.6,13.5,0.0075,,
0.9585,119,96.8,13.5,0.0075,,
0.9670,120,97.6,13.5,0.0075,,
0.9755,121,97.9,13.5,0.0085,,
0.9830,122,98.6,13.5,0.0070,,
0.9915,123,98.9,13.5,0.0075,,
1.0000,124,101.3,13.5,0.0075,,
1.0085,125,103.6,13.5,0.0075,,
1.0165,126,103.8,13.5,0.0075,,
1.0245,127,103.6,13.5,0.0080,,
1.0330,128,105.5,13.5,0.0075,,
1.0410,129,105.8,13.5,0.0075,,
1.0495,130,107.3,13.5,0.0075,,
1.0580,131,109.0,13.5,0.0075,,
1.0665,132,111.3,13.5,0.0075,,
1.0740,133,113.4,13.5,0.0075,,
1.0825,134,115.1,13.5,0.0075,,
1.0910,135,116.4,13.5,0.0075,,
1.0995,136,117.4,13.5,0.0075,,
1.1075,137,118.4,13.5,0.0075,,
1.1160,138,122.6,13.6,0.0075,,
1.1245,139,123.7,13.6,0.0085,,
1.1320,140,126.8,13.6,0.0070,,
1.1405,141,128.1,13.6,0.0075,,
1.1490,142,130.5,13.6,0.0075,,
1.1575,143,133.8,13.6,0.0075,,
1.1660,144,134.9,13.6,0.0075,,
1.1740,145,139.2,13.6,0.0080,,
1.1820,146,142.8,13.6,0.0075,,
1.1900,147,144.9,13.6,0.0075,,
1.1985,148,147.2,13.6,0.0075,,
1.2070,149,149.5,13.6,0.0075,,
1.2155,150,153.5,13.6,0.0075,,
1.2230,151,156.5,13.6,0.0075,,
1.2315,152,159.1,13.6,0.0075,,
1.2400,153,161.3,13.6,0.0075,,
1.2485,154,164.0,13.6,0.0075,,
1.2565,155,166.2,13.6,0.0075,,
1.2650,156,168.4,13.6,0.0075,,
1.2730,157,169.9,13.6,0.0080,,
1.2810,158,171.8,13.6,0.0075,,
1.2895,159,173.4,13.6,0.0075,,
1.2980,160,175.7,13.6,0.0075,,
1.3065,161,177.2,13.6,0.0075,,
1.3150,162,178.3,13.6,0.0075,,
1.3225,163,179.8,13.6,0.0075,,
1.3310,164,181.3,13.6,0.0075,,
1.3395,165,182.5,13.6,0.0075,,
1.3475,166,183.9,13.6,0.0075,,
1.3580,167,185.1,13.6,0.0080,,
1.3580,407,187.2,14.1,0.0000,,
1.3585,408,187.2,14.1,0.0005,,
1.3600,409,187.1,14.1,0.0010,,
1.3625,410,187.3,14.1,0.0015,,
1.3665,412,187.6,14.1,0.0025,,
1.3730,412,188.3,14.1,0.0130,,
1.3815,413,188.9,14.1,0.0060,,
1.3890,414,189.9,14.1,0.0055,,
1.3975,415,190.9,14.1,0.0060,,
1.4060,416,191.6,14.1,0.0055,,
1.4145,418,192.6,14.1,0.0055,,
1.4225,418,193.6,14.1,0.0160,,
1.4310,419,194.4,14.1,0.0060,,
1.4390,420,195.1,14.1,0.0055,,
1.4470,421,195.9,14.1,0.0055,,
1.4555,422,196.6,14.1,0.0055,,
1.4640,424,197.3,14.1,0.0055,,
1.4725,424,198.1,14.1,0.0170,,
1.4800,425,198.5,14.1,0.0055,,
1.4885,426,199.2,14.1,0.0060,,
1.4970,427,199.9,14.1,0.0060,,
1.5055,428,200.5,14.1,0.0055,,
1.5135,430,201.2,14.1,0.0055,,
1.5220,430,201.9,14.1,0.0170,,
1.5295,431,202.5,14.1,0.0055,,
1.5380,432,203.3,14.1,0.0060,,
1.5465,433,203.6,14.1,0.0060,,
1.5550,434,204.1,14.1,0.0055,,
1.5635,436,204.8,14.1,0.0055,,
1.5720,436,205.3,14.1,0.0170,,
1.5800,437,205.8,14.1,0.0055,,
1.5880,438,206.4,14.1,0.0055,,
1.5960,439,206.8,14.1,0.0055,,
1.6045,440,207.3,14.1,0.0055,,
1.6130,442,207.8,14.1,0.0055,,
1.6215,442,208.5,14.1,0.0170,,
1.6300,443,208.7,14.1,0.0060,,
1.6375,444,209.2,14.1,0.0055,,
1.6460,445,209.6,14.1,0.0060,,
1.6545,446,210.2,14.1,0.0055,,
1.6625,448,210.6,14.1,0.0055,,
1.6710,448,211.0,14.1,0.0170,,
1.6795,450,211.4,14.1,0.0055,,
1.6870,450,211.8,14.1,0.0185,,
1.6955,451,212.2,14.1,0.0060,,
1.7040,452,212.5,14.1,0.0060,,
1.7125,454,212.9,14.1,0.0055,,
1.7210,454,213.3,14.2,0.0170,,
1.7290,456,213.7,14.2,0.0055,,
1.7370,456,214.1,14.2,0.0200,,
1.7450,457,214.5,14.2,0.0055,,
1.7535,458,214.9,14.2,0.0055,,
1.7620,460,215.3,14.2,0.0055,,
1.7705,460,215.7,14.2,0.0170,,
1.7790,462,215.9,14.2,0.0055,,
1.7865,462,216.2,14.2,0.0185,,
1.7950,463,216.6,14.2,0.0060,,
1.8035,464,216.9,14.2,0.0060,,
1.8115,466,217.2,14.2,0.0055,,
1.8200,466,217.6,14.2,0.0170,,
1.8285,468,217.9,14.2,0.0055,,
1.8360,468,218.2,14.2,0.0185,,
1.8445,469,218.5,14.2,0.0060,,
1.8530,470,218.9,14.2,0.0055,,
1.8615,472,219.2,14.2,0.0055,,
1.8700,472,219.4,14.2,0.0170,,
1.8780,473,219.8,14.2,0.0055,,
1.8860,474,220.1,14.2,0.0055,,
1.8940,475,220.2,14.2,0.0055,,
1.9025,476,220.6,14.2,0.0055,,
1.9110,478,220.8,14.2,0.0055,,
1.9195,478,221.1,14.2,0.0170,,
1.9280,479,221.4,14.2,0.0060,,
1.9355,480,221.6,14.2,0.0055,,
1.9440,481,222.0,14.2,0.0060,,
1.9525,482,222.2,14.2,0.0055,,
1.9610,484,222.5,14.2,0.0055,,
1.9690,484,222.8,14.2,0.0160,,
1.9775,486,223.0,14.2,0.0055,,
1.9850,486,223.2,14.2,0.0185,,
1.9935,487,223.6,14.2,0.0060,,
2.0020,488,223.8,14.2,0.0060,,
2.0105,490,224.1,14.2,0.0055,,
2.0190,490,224.4,14.2,0.0170,,
2.0270,492,224.4,14.2,0.0055,,
2.0350,492,224.8,14.2,0.0200,,
2.0430,493,225.0,14.2,0.0055,,
2.0515,494,225.2,14.2,0.0060,,
2.0600,496,225.5,14.2,0.0055,,
2.0685,496,225.7,14.2,0.0170,,
2.0770,498,225.9,14.3,0.0055,,
2.0850,498,226.2,14.3,0.0160,,
2.0930,499,226.3,14.3,0.0055,,
2.1010,500,226.7,14.3,0.0055,,
2.1095,502,226.8,14.3,0.0055,,
2.1180,502,227.1,14.3,0.0170,,
2.1265,504,227.3,14.3,0.0055,,
2.1350,504,227.5,14.3,0.0210,,
2.1425,505,227.6,14.3,0.0055,,
2.1510,506,227.9,14.3,0.0060,,
2.1595,508,228.1,14.3,0.0055,,
2.1675,508,228.4,14.3,0.0160,,
2.1760,510,228.6,14.3,0.0055,,
2.1845,510,228.8,14.3,0.0210,,
2.1920,511,229.1,14.3,0.0055,,
2.2005,512,229.2,14.3,0.0060,,
2.2090,514,229.3,14.3,0.0055,,
2.2175,514,229.5,14.3,0.0170,,
2.2260,516,229.8,14.3,0.0055,,
2.2340,516,230.0,14.3,0.0160,,
2.2420,517,230.2,14.3,0.0055,,
2.2500,518,230.3,14.3,0.0055,,
2.2585,520,230.5,14.3,0.0055,,
2.2670,520,230.8,14.3,0.0170,,
2.2755,522,230.9,14.3,0.0055,,
2.2840,522,231.1,14.3,0.0170,,
2.2915,523,231.2,14.3,0.0055,,
2.3000,524,231.5,14.3,0.0060,,
2.3085,525,231.7,14.3,0.0060,,
2.3165,526,231.8,14.3,0.0055,,
2.3250,528,232.0,14.3,0.0055,,
2.3335,528,232.2,14.3,0.0170,,
2.3410,529,232.4,14.3,0.0055,,
2.3495,530,232.6,14.3,0.0060,,
2.3580,531,232.7,14.3,0.0060,,
2.3665,532,233.0,14.3,0.0055,,
2.3745,534,233.2,14.3,0.0055,,
2.3830,534,233.3,14.3,0.0170,,
2.3910,535,233.4,14.3,0.0055,,
2.3990,536,233.5,14.3,0.0055,,
2.4075,537,233.7,14.3,0.0060,,
2.4160,538,233.9,14.3,0.0055,,
2.4245,540,234.0,14.3,0.0055,,
2.4325,540,234.2,14.3,0.0160,,
2.4390,541,234.5,14.4,0.0045,,
2.4420,542,234.5,14.3,0.0020,,
2.4450,543,234.6,14.3,0.0020,,
2.4485,544,234.7,14.4,0.0025,,
2.4525,546,234.7,14.4,0.0025,,
2.4585,546,234.8,14.4,0.0120,,
2.4640,547,234.9,14.4,0.0040,,
2.4710,548,235.0,14.4,0.0050,,
2.4735,549,235.0,14.4,0.0030,,
Scope 1/1, Sample 3/5 (5B)
Result,TitrationEP1
