Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T922
Scope 1/1, Sample 1/8 (4A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.5205,66,38.5,15.3,0.0075,,
0.5280,67,39.1,15.3,0.0075,,
0.5365,68,39.8,15.3,0.0075,,
0.5450,69,40.6,15.3,0.0075,,
0.5535,70,41.4,15.3,0.0075,,
0.5620,71,42.1,15.3,0.0075,,
0.5700,72,42.7,15.3,0.0075,,
0.5775,73,43.2,15.3,0.0075,,
0.5860,74,43.8,15.3,0.0075,,
0.5945,75,44.5,15.4,0.0075,,
0.6030,76,45.1,15.4,0.0075,,
0.6115,77,45.8,15.4,0.0075,,
0.6200,78,46.6,15.4,0.0075,,
0.6275,79,47.0,15.4,0.0075,,
0.6360,80,47.6,15.4,0.0075,,
0.6440,81,48.3,15.4,0.0075,,
0.6525,82,48.9,15.4,0.0075,,
0.6610,83,49.6,15.4,0.0075,,
0.6695,84,50.4,15.4,0.0075,,
0.6770,85,51.0,15.4,0.0075,,
0.6855,86,51.8,15.4,0.0075,,
0.6940,87,52.5,15.4,0.0075,,
0.7025,88,53.1,15.4,0.0075,,
0.7110,89,53.8,15.4,0.0075,,
0.7190,90,54.4,15.4,0.0080,,
0.7270,91,55.1,15.4,0.0080,,
0.7350,92,55.9,15.4,0.0075,,
0.7435,93,56.8,15.4,0.0075,,
0.7520,94,57.5,15.4,0.0075,,
0.7605,95,58.3,15.4,0.0075,,
0.7690,96,59.3,15.4,0.0085,,
0.7765,97,59.9,15.4,0.0075,,
0.7850,98,60.6,15.4,0.0075,,
0.7935,99,61.3,15.4,0.0075,,
0.8020,100,61.9,15.4,0.0075,,
0.8100,101,62.7,15.4,0.0075,,
0.8185,102,63.4,15.4,0.0085,,
0.8260,103,64.1,15.4,0.0075,,
0.8345,104,64.8,15.4,0.0075,,
0.8430,105,65.7,15.4,0.0075,,
0.8515,106,66.8,15.4,0.0075,,
0.8600,107,67.6,15.4,0.0075,,
0.8675,108,68.3,15.4,0.0075,,
0.8760,109,69.1,15.4,0.0075,,
0.8845,110,69.9,15.4,0.0075,,
0.8930,111,70.8,15.4,0.0075,,
0.9010,112,71.7,15.4,0.0075,,
0.9095,113,72.6,15.4,0.0075,,
0.9170,114,73.3,15.4,0.0075,,
0.9255,115,74.4,15.4,0.0075,,
0.9340,116,75.4,15.4,0.0075,,
0.9425,117,76.3,15.4,0.0075,,
0.9510,118,77.1,15.4,0.0075,,
0.9595,119,78.1,15.4,0.0075,,
0.9670,120,79.0,15.5,0.0075,,
0.9755,121,80.0,15.5,0.0075,,
0.9840,122,81.2,15.5,0.0075,,
0.9920,123,82.5,15.5,0.0075,,
1.0005,124,83.6,15.5,0.0075,,
1.0090,125,84.7,15.5,0.0085,,
1.0165,126,85.8,15.5,0.0070,,
1.0250,127,87.2,15.5,0.0075,,
1.0335,128,88.9,15.5,0.0075,,
1.0420,129,90.2,15.5,0.0075,,
1.0505,130,91.3,15.5,0.0075,,
1.0585,131,92.5,15.5,0.0080,,
1.0665,132,94.2,15.5,0.0075,,
1.0745,133,95.6,15.5,0.0075,,
1.0830,134,96.9,15.5,0.0075,,
1.0915,135,98.6,15.5,0.0075,,
1.1000,136,100.5,15.5,0.0075,,
1.1075,137,102.2,15.5,0.0075,,
1.1160,138,104.1,15.5,0.0075,,
1.1245,139,106.0,15.5,0.0075,,
1.1330,140,108.0,15.5,0.0075,,
1.1410,141,110.6,15.5,0.0075,,
1.1495,142,113.5,15.5,0.0075,,
1.1580,143,115.8,15.5,0.0085,,
1.1655,144,118.4,15.5,0.0070,,
1.1740,145,120.9,15.5,0.0075,,
1.1825,146,123.8,15.5,0.0075,,
1.1910,147,127.3,15.5,0.0075,,
1.1995,148,130.6,15.5,0.0075,,
1.2070,149,133.7,15.5,0.0075,,
1.2155,150,137.4,15.5,0.0075,,
1.2235,151,141.0,15.5,0.0075,,
1.2320,152,144.3,15.5,0.0075,,
1.2405,153,147.8,15.5,0.0075,,
1.2490,154,151.5,15.5,0.0075,,
1.2565,155,154.6,15.5,0.0075,,
1.2650,156,157.6,15.5,0.0075,,
1.2735,157,160.7,15.5,0.0075,,
1.2820,158,163.6,15.5,0.0075,,
1.2905,159,166.1,15.5,0.0075,,
1.2985,160,168.6,15.5,0.0075,,
1.3065,161,170.7,15.5,0.0080,,
1.3145,162,172.9,15.5,0.0075,,
1.3230,163,175.0,15.5,0.0075,,
1.3315,164,177.0,15.5,0.0075,,
1.3400,165,178.9,15.5,0.0075,,
1.3485,166,180.7,15.5,0.0075,,
1.3560,167,182.2,15.5,0.0075,,
1.3645,168,183.9,15.6,0.0075,,
1.3725,169,185.2,15.6,0.0075,,
1.3725,409,192.9,15.9,0.0000,,
1.3730,410,192.9,15.9,0.0005,,
1.3745,411,192.9,15.9,0.0010,,
1.3770,412,192.9,15.9,0.0020,,
1.3810,413,193.2,15.9,0.0030,,
1.3875,414,193.6,15.9,0.0050,,
1.3960,415,194.2,15.9,0.0065,,
1.4035,416,195.1,15.9,0.0060,,
1.4120,417,196.0,15.9,0.0070,,
1.4205,418,196.9,15.9,0.0065,,
1.4290,419,197.8,15.9,0.0065,,
1.4370,420,198.7,15.9,0.0060,,
1.4455,421,199.5,15.9,0.0070,,
1.4530,422,200.4,15.9,0.0060,,
1.4615,423,201.2,15.9,0.0065,,
1.4700,424,202.0,15.9,0.0065,,
1.4785,425,202.7,15.9,0.0065,,
1.4870,426,203.5,15.9,0.0065,,
1.4955,427,204.3,15.9,0.0070,,
1.5030,428,205.0,15.9,0.0060,,
1.5110,429,205.7,15.9,0.0065,,
1.5195,430,206.3,15.9,0.0065,,
1.5280,431,207.1,15.9,0.0065,,
1.5365,432,207.8,15.9,0.0065,,
1.5450,433,208.4,15.9,0.0070,,
1.5525,434,209.0,15.9,0.0060,,
1.5610,435,209.5,15.9,0.0070,,
1.5695,436,210.2,15.9,0.0065,,
1.5780,437,210.7,15.9,0.0065,,
1.5860,438,211.3,15.9,0.0060,,
1.5945,439,211.7,15.9,0.0070,,
1.6020,440,212.3,15.9,0.0060,,
1.6105,441,212.8,15.9,0.0070,,
1.6190,442,213.4,15.9,0.0065,,
1.6275,443,213.9,15.9,0.0065,,
1.6360,444,214.4,15.9,0.0065,,
1.6435,445,214.8,15.9,0.0060,,
1.6520,446,215.2,15.9,0.0070,,
1.6605,447,215.7,15.9,0.0070,,
1.6690,448,216.2,15.9,0.0065,,
1.6770,449,216.7,15.9,0.0060,,
1.6855,450,217.1,15.9,0.0065,,
1.6930,451,217.5,15.9,0.0060,,
1.7015,452,217.9,15.9,0.0070,,
1.7100,453,218.4,16.0,0.0070,,
1.7185,454,218.8,16.0,0.0065,,
1.7270,455,219.1,16.0,0.0065,,
1.7355,456,219.6,16.0,0.0065,,
1.7430,457,219.9,16.0,0.0060,,
1.7515,458,220.3,16.0,0.0070,,
1.7595,459,220.7,16.0,0.0065,,
1.7680,460,221.1,16.0,0.0065,,
1.7765,461,221.5,16.0,0.0065,,
1.7850,462,221.9,16.0,0.0065,,
1.7925,463,222.2,16.0,0.0060,,
1.8010,464,222.6,16.0,0.0070,,
1.8095,465,223.0,16.0,0.0070,,
1.8180,466,223.3,16.0,0.0065,,
1.8260,467,223.6,16.0,0.0060,,
1.8345,468,223.9,16.0,0.0065,,
1.8420,469,224.3,16.0,0.0065,,
1.8505,470,224.6,16.0,0.0070,,
1.8590,471,224.9,16.0,0.0070,,
1.8675,472,225.2,16.0,0.0065,,
1.8760,473,225.6,16.0,0.0065,,
1.8845,474,225.9,16.0,0.0065,,
1.8920,475,226.2,16.0,0.0060,,
1.9005,476,226.5,16.0,0.0070,,
1.9090,477,226.7,16.0,0.0065,,
1.9170,478,227.1,16.0,0.0060,,
1.9255,479,227.4,16.0,0.0065,,
1.9340,480,227.6,16.0,0.0070,,
1.9415,481,227.9,16.0,0.0060,,
1.9500,482,228.3,16.0,0.0070,,
1.9585,483,228.6,16.0,0.0065,,
1.9670,484,228.9,16.0,0.0065,,
1.9755,485,229.1,16.0,0.0065,,
1.9835,486,229.3,16.0,0.0060,,
1.9910,487,229.6,16.0,0.0060,,
1.9995,488,229.9,16.0,0.0070,,
2.0080,489,230.2,16.0,0.0070,,
2.0165,490,230.4,16.0,0.0065,,
2.0250,491,230.6,16.0,0.0065,,
2.0335,492,230.9,16.0,0.0070,,
2.0410,493,231.2,16.0,0.0060,,
2.0495,494,231.3,16.0,0.0070,,
2.0580,495,231.6,16.0,0.0065,,
2.0660,496,231.8,16.0,0.0060,,
2.0745,497,232.1,16.0,0.0065,,
2.0830,498,232.3,16.0,0.0065,,
2.0905,499,232.5,16.0,0.0060,,
2.0990,500,232.8,16.0,0.0070,,
2.1075,501,233.0,16.0,0.0065,,
2.1160,502,233.2,16.0,0.0065,,
2.1245,503,233.5,16.0,0.0065,,
2.1325,504,233.7,16.0,0.0065,,
2.1405,505,234.0,16.0,0.0065,,
2.1475,506,234.2,16.0,0.0060,,
2.1535,507,234.4,16.0,0.0045,,
2.1565,508,234.6,16.0,0.0025,,
2.1570,509,234.7,16.0,0.0005,,
2.1575,510,234.7,16.0,0.0005,,
2.1585,511,234.8,16.0,0.0010,,
2.1605,512,234.8,16.0,0.0015,,
2.1630,513,234.8,16.0,0.0020,,
2.1670,514,234.9,16.0,0.0030,,
2.1725,516,235.1,16.1,0.0035,,
Scope 1/1, Sample 2/8 (4A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-18.6,15.8,NaN,,
0.0005,1,-19.4,15.8,0.0005,,
0.0025,2,-19.6,15.8,0.0020,,
0.0050,3,-19.8,15.8,0.0025,,
0.0090,4,-19.8,15.9,0.0035,,
0.0150,5,-19.6,15.8,0.0055,,
0.0235,6,-19.2,15.8,0.0075,,
0.0310,7,-18.3,15.8,0.0075,,
0.0395,8,-17.0,15.9,0.0085,,
0.0480,9,-15.4,15.9,0.0075,,
0.0565,10,-13.5,15.9,0.0075,,
0.0650,11,-11.3,15.9,0.0075,,
0.0735,12,-9.1,15.9,0.0075,,
0.0810,13,-6.8,15.9,0.0075,,
0.0895,14,-4.4,15.9,0.0085,,
0.0975,15,-1.6,15.9,0.0075,,
0.1060,16,0.1,15.9,0.0075,,
0.1145,17,2.0,15.9,0.0075,,
0.1230,18,3.6,15.9,0.0075,,
0.1305,19,5.0,15.9,0.0075,,
0.1390,20,6.4,15.9,0.0085,,
0.1475,21,7.6,15.9,0.0085,,
0.1560,22,8.8,15.9,0.0075,,
0.1640,23,10.1,15.9,0.0075,,
0.1725,24,11.2,15.9,0.0075,,
0.1800,25,12.3,15.9,0.0075,,
0.1885,26,13.4,15.9,0.0085,,
0.1970,27,14.4,15.9,0.0075,,
0.2055,28,15.2,15.9,0.0075,,
0.2140,29,16.2,15.9,0.0075,,
0.2225,30,17.1,15.9,0.0075,,
0.2300,31,17.9,15.9,0.0075,,
0.2385,32,18.7,15.9,0.0085,,
0.2465,33,19.5,15.9,0.0075,,
0.2550,34,20.3,15.9,0.0075,,
0.2635,35,21.0,15.9,0.0075,,
0.2720,36,21.6,15.9,0.0075,,
0.2795,37,22.3,15.9,0.0075,,
0.2880,38,23.1,15.9,0.0085,,
0.2965,39,23.9,15.9,0.0075,,
0.3050,40,24.5,15.9,0.0075,,
0.3135,41,25.2,15.9,0.0075,,
0.3215,42,25.9,15.9,0.0080,,
0.3295,43,26.7,15.9,0.0080,,
0.3375,44,27.4,15.9,0.0080,,
0.3460,45,28.1,15.9,0.0075,,
0.3545,46,28.6,15.9,0.0075,,
0.3630,47,29.3,15.9,0.0075,,
0.3715,48,30.1,15.9,0.0085,,
0.3790,49,30.8,15.9,0.0075,,
0.3875,50,31.4,15.9,0.0075,,
0.3960,51,31.9,15.9,0.0075,,
0.4045,52,32.6,15.9,0.0075,,
0.4125,53,33.3,15.9,0.0075,,
0.4205,54,33.8,15.9,0.0080,,
0.4285,55,34.5,15.9,0.0080,,
0.4370,56,35.1,15.9,0.0085,,
0.4455,57,35.7,15.9,0.0075,,
0.4540,58,36.2,15.9,0.0075,,
0.4625,59,36.7,15.9,0.0075,,
0.4705,60,37.3,15.9,0.0080,,
0.4785,61,37.9,15.9,0.0080,,
0.4870,62,38.6,15.9,0.0085,,
0.4950,63,39.4,15.9,0.0075,,
0.5035,64,39.9,15.9,0.0075,,
0.5120,65,40.6,15.9,0.0075,,
0.5195,66,41.4,15.9,0.0075,,
0.5280,67,42.2,15.9,0.0085,,
0.5365,68,42.7,15.9,0.0085,,
0.5450,69,43.4,15.9,0.0075,,
0.5535,70,44.1,15.9,0.0075,,
0.5615,71,44.8,15.9,0.0075,,
0.5700,72,45.3,16.0,0.0085,,
0.5775,73,46.0,16.0,0.0075,,
0.5860,74,46.7,15.9,0.0085,,
0.5945,75,47.2,15.9,0.0075,,
0.6030,76,47.9,16.0,0.0075,,
0.6115,77,48.5,16.0,0.0075,,
0.6190,78,49.0,16.0,0.0075,,
0.6275,79,49.8,16.0,0.0085,,
0.6360,80,50.5,16.0,0.0085,,
0.6440,81,51.2,16.0,0.0075,,
0.6525,82,52.0,16.0,0.0075,,
0.6610,83,52.6,16.0,0.0075,,
0.6685,84,53.4,16.0,0.0075,,
0.6770,85,54.0,16.0,0.0085,,
0.6855,86,54.8,16.0,0.0075,,
0.6940,87,55.4,16.0,0.0075,,
0.7025,88,56.1,16.0,0.0075,,
0.7110,89,56.7,16.0,0.0075,,
0.7185,90,57.2,16.0,0.0075,,
0.7270,91,58.0,16.0,0.0085,,
0.7350,92,58.8,16.0,0.0075,,
0.7435,93,59.8,16.0,0.0075,,
0.7520,94,60.7,16.0,0.0075,,
0.7605,95,61.3,16.0,0.0085,,
0.7680,96,62.1,16.0,0.0075,,
0.7765,97,62.8,16.0,0.0085,,
0.7850,98,63.6,16.0,0.0075,,
0.7935,99,64.2,16.0,0.0075,,
0.8015,100,64.8,16.0,0.0075,,
0.8100,101,65.5,16.0,0.0085,,
0.8180,102,66.5,16.0,0.0080,,
0.8260,103,67.3,16.0,0.0080,,
0.8345,104,68.1,16.0,0.0075,,
0.8430,105,68.9,16.0,0.0075,,
0.8515,106,69.8,16.0,0.0075,,
0.8600,107,70.6,16.0,0.0075,,
0.8675,108,71.2,16.0,0.0075,,
0.8760,109,72.0,16.0,0.0085,,
0.8840,110,72.8,16.0,0.0075,,
0.8925,111,73.6,16.0,0.0075,,
0.9010,112,74.4,16.0,0.0075,,
0.9095,113,75.3,16.0,0.0085,,
0.9170,114,76.2,16.0,0.0075,,
0.9255,115,77.4,16.0,0.0085,,
0.9340,116,78.4,16.0,0.0075,,
0.9425,117,79.4,16.0,0.0075,,
0.9510,118,80.4,16.0,0.0075,,
0.9585,119,81.6,16.0,0.0075,,
0.9670,120,82.6,16.0,0.0085,,
0.9750,121,83.6,16.0,0.0080,,
0.9835,122,84.7,16.0,0.0075,,
0.9920,123,85.6,16.0,0.0075,,
1.0005,124,86.8,16.0,0.0075,,
1.0080,125,87.7,16.0,0.0075,,
1.0165,126,88.9,16.0,0.0085,,
1.0250,127,90.5,16.0,0.0075,,
1.0335,128,91.9,16.0,0.0075,,
1.0420,129,93.3,16.0,0.0075,,
1.0500,130,94.8,16.0,0.0075,,
1.0575,131,96.4,16.0,0.0075,,
1.0660,132,97.9,16.0,0.0085,,
1.0745,133,99.8,16.0,0.0085,,
1.0830,134,101.7,16.1,0.0075,,
1.0915,135,103.1,16.1,0.0075,,
1.1000,136,104.3,16.1,0.0075,,
1.1075,137,105.9,16.1,0.0075,,
1.1160,138,108.0,16.1,0.0085,,
1.1245,139,109.9,16.1,0.0075,,
1.1325,140,112.3,16.1,0.0075,,
1.1410,141,114.6,16.1,0.0075,,
1.1495,142,117.4,16.1,0.0075,,
1.1570,143,119.5,16.1,0.0075,,
1.1655,144,122.2,16.1,0.0085,,
1.1740,145,125.0,16.1,0.0075,,
1.1825,146,128.7,16.1,0.0075,,
1.1910,147,132.0,16.1,0.0075,,
1.1990,148,135.4,16.1,0.0075,,
1.2070,149,138.5,16.1,0.0080,,
1.2150,150,142.1,16.1,0.0080,,
1.2235,151,145.6,16.1,0.0075,,
1.2320,152,148.9,16.1,0.0075,,
1.2405,153,152.1,16.1,0.0075,,
1.2490,154,155.4,16.1,0.0075,,
1.2565,155,158.7,16.1,0.0075,,
1.2650,156,161.8,16.1,0.0085,,
1.2735,157,164.5,16.1,0.0075,,
1.2815,158,167.1,16.1,0.0075,,
1.2900,159,169.5,16.1,0.0075,,
1.2985,160,172.0,16.1,0.0075,,
1.3060,161,174.0,16.1,0.0075,,
1.3145,162,176.2,16.1,0.0085,,
1.3230,163,178.1,16.1,0.0075,,
1.3315,164,180.1,16.1,0.0075,,
1.3400,165,181.8,16.1,0.0075,,
1.3485,166,183.6,16.1,0.0075,,
1.3580,167,185.0,16.1,0.0075,,
1.3580,407,192.0,16.4,0.0000,,
1.3585,408,192.0,16.4,0.0005,,
1.3600,409,192.0,16.4,0.0010,,
1.3625,410,192.1,16.4,0.0020,,
1.3665,412,192.3,16.4,0.0025,,
1.3730,412,192.8,16.4,0.0130,,
1.3815,414,193.5,16.4,0.0055,,
1.3890,414,194.3,16.4,0.0185,,
1.3975,415,195.3,16.4,0.0060,,
1.4060,416,196.3,16.4,0.0060,,
1.4140,418,197.2,16.4,0.0055,,
1.4225,418,198.2,16.4,0.0170,,
1.4310,420,199.0,16.4,0.0055,,
1.4385,420,199.9,16.4,0.0185,,
1.4470,421,200.6,16.4,0.0060,,
1.4555,422,201.5,16.4,0.0060,,
1.4640,424,202.3,16.4,0.0055,,
1.4725,424,203.1,16.4,0.0170,,
1.4805,426,203.9,16.4,0.0055,,
1.4885,426,204.5,16.4,0.0200,,
1.4965,427,205.3,16.4,0.0055,,
1.5050,428,205.9,16.4,0.0055,,
1.5135,430,206.6,16.4,0.0055,,
1.5220,430,207.3,16.4,0.0170,,
1.5305,432,208.0,16.4,0.0055,,
1.5380,432,208.6,16.4,0.0185,,
1.5465,433,209.2,16.4,0.0060,,
1.5550,434,209.9,16.4,0.0055,,
1.5635,436,210.5,16.4,0.0055,,
1.5715,436,211.1,16.4,0.0160,,
1.5800,437,211.6,16.4,0.0060,,
1.5875,438,212.1,16.4,0.0055,,
1.5960,439,212.7,16.4,0.0060,,
1.6045,440,213.2,16.4,0.0055,,
1.6130,442,213.8,16.4,0.0055,,
1.6215,442,214.2,16.4,0.0170,,
1.6300,444,214.7,16.4,0.0055,,
1.6375,444,215.1,16.4,0.0185,,
1.6460,445,215.7,16.4,0.0060,,
1.6540,446,216.1,16.4,0.0055,,
1.6625,448,216.5,16.4,0.0055,,
1.6710,448,217.0,16.4,0.0170,,
1.6795,449,217.4,16.4,0.0060,,
1.6870,450,217.8,16.4,0.0055,,
1.6955,451,218.3,16.4,0.0060,,
1.7040,452,218.8,16.4,0.0055,,
1.7125,454,219.1,16.4,0.0055,,
1.7205,454,219.5,16.4,0.0160,,
1.7290,455,219.9,16.4,0.0060,,
1.7365,456,220.3,16.4,0.0055,,
1.7450,457,220.7,16.4,0.0060,,
1.7535,458,221.1,16.4,0.0055,,
1.7620,460,221.5,16.4,0.0055,,
1.7705,460,221.9,16.4,0.0170,,
1.7780,461,222.2,16.4,0.0055,,
1.7865,462,222.6,16.4,0.0060,,
1.7950,463,222.9,16.4,0.0060,,
1.8035,464,223.3,16.4,0.0055,,
1.8115,466,223.7,16.4,0.0055,,
1.8200,466,224.1,16.4,0.0170,,
1.8275,467,224.2,16.4,0.0055,,
1.8360,468,224.7,16.4,0.0060,,
1.8445,469,225.0,16.4,0.0060,,
1.8530,470,225.3,16.4,0.0055,,
1.8615,472,225.6,16.4,0.0055,,
1.8700,472,225.8,16.4,0.0170,,
1.8775,473,226.2,16.4,0.0055,,
1.8860,474,226.4,16.4,0.0060,,
1.8945,476,226.8,16.4,0.0055,,
1.9025,476,227.1,16.4,0.0160,,
1.9110,478,227.5,16.4,0.0055,,
1.9195,478,227.7,16.4,0.0210,,
1.9270,479,228.0,16.4,0.0055,,
1.9355,480,228.3,16.4,0.0060,,
1.9440,481,228.6,16.5,0.0060,,
1.9525,482,228.8,16.5,0.0055,,
1.9605,484,229.1,16.5,0.0055,,
1.9690,484,229.5,16.4,0.0170,,
1.9770,485,229.7,16.5,0.0055,,
1.9850,486,230.0,16.5,0.0055,,
1.9935,488,230.3,16.5,0.0055,,
2.0020,488,230.6,16.5,0.0170,,
2.0105,490,230.8,16.5,0.0055,,
2.0190,490,231.1,16.5,0.0170,,
2.0265,491,231.3,16.5,0.0055,,
2.0350,492,231.6,16.5,0.0060,,
2.0435,494,231.8,16.5,0.0055,,
2.0515,494,232.0,16.5,0.0160,,
2.0600,496,232.3,16.5,0.0055,,
2.0685,496,232.5,16.5,0.0170,,
2.0760,497,232.8,16.5,0.0055,,
2.0845,498,233.0,16.5,0.0060,,
2.0930,500,233.2,16.5,0.0055,,
2.1015,500,233.4,16.5,0.0170,,
2.1100,502,233.6,16.5,0.0055,,
2.1180,502,233.9,16.5,0.0200,,
2.1255,503,234.1,16.5,0.0055,,
2.1330,504,234.3,16.5,0.0055,,
2.1365,506,234.5,16.5,0.0025,,
2.1375,506,234.6,16.5,0.0020,,
2.1380,508,234.7,16.5,0.0005,,
2.1385,508,234.7,16.5,0.0010,,
2.1400,509,234.7,16.5,0.0010,,
2.1415,510,234.8,16.5,0.0010,,
2.1440,512,234.9,16.5,0.0015,,
2.1475,512,235.0,16.5,0.0070,,
2.1500,513,235.0,16.5,0.0025,,
Scope 1/1, Sample 3/8 (3A)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-21.2,16.4,NaN,,
0.0005,1,-21.9,16.4,0.0005,,
0.0025,2,-22.2,16.4,0.0020,,
0.0050,3,-22.3,16.4,0.0025,,
0.0085,4,-22.3,16.4,0.0030,,
0.0150,5,-22.1,16.4,0.0060,,
0.0230,6,-21.6,16.4,0.0075,,
0.0305,7,-20.8,16.4,0.0075,,
0.0390,8,-19.6,16.4,0.0085,,
0.0475,9,-17.9,16.4,0.0075,,
0.0560,10,-15.9,16.4,0.0075,,
0.0645,11,-13.8,16.4,0.0075,,
0.0730,12,-11.4,16.4,0.0075,,
0.0805,13,-9.3,16.4,0.0075,,
0.0890,14,-6.8,16.4,0.0085,,
0.0970,15,-4.4,16.4,0.0075,,
0.1055,16,-1.6,16.4,0.0075,,
0.1140,17,0.1,16.4,0.0075,,
0.1225,18,1.8,16.4,0.0075,,
0.1300,19,3.2,16.4,0.0075,,
0.1385,20,4.6,16.4,0.0085,,
0.1470,21,5.9,16.4,0.0075,,
0.1555,22,7.0,16.4,0.0075,,
0.1640,23,8.2,16.4,0.0075,,
0.1720,24,9.3,16.4,0.0080,,
0.1800,25,10.4,16.4,0.0080,,
0.1880,26,11.6,16.4,0.0080,,
0.1965,27,12.6,16.4,0.0075,,
0.2050,28,13.6,16.4,0.0075,,
0.2135,29,14.6,16.4,0.0075,,
0.2220,30,15.3,16.4,0.0085,,
0.2295,31,16.2,16.4,0.0075,,
0.2380,32,17.1,16.4,0.0085,,
0.2465,33,17.9,16.4,0.0075,,
0.2545,34,18.8,16.4,0.0075,,
0.2630,35,19.6,16.4,0.0075,,
0.2705,36,20.4,16.4,0.0075,,
0.2790,37,21.2,16.4,0.0085,,
0.2875,38,22.0,16.4,0.0085,,
0.2960,39,22.8,16.4,0.0075,,
0.3045,40,23.5,16.4,0.0075,,
0.3130,41,24.3,16.4,0.0075,,
0.3205,42,24.9,16.4,0.0075,,
0.3290,43,25.5,16.4,0.0085,,
0.3375,44,26.3,16.4,0.0085,,
0.3455,45,26.9,16.4,0.0075,,
0.3540,46,27.6,16.4,0.0075,,
0.3625,47,28.4,16.4,0.0075,,
0.3700,48,28.9,16.4,0.0075,,
0.3785,49,29.5,16.4,0.0085,,
0.3870,50,30.1,16.4,0.0085,,
0.3955,51,30.7,16.4,0.0075,,
0.4035,52,31.4,16.4,0.0075,,
0.4120,53,32.2,16.5,0.0075,,
0.4200,54,32.8,16.4,0.0080,,
0.4280,55,33.6,16.5,0.0080,,
0.4365,56,34.4,16.5,0.0085,,
0.4450,57,35.0,16.5,0.0075,,
0.4535,58,35.6,16.5,0.0075,,
0.4620,59,36.2,16.5,0.0075,,
0.4695,60,36.7,16.5,0.0075,,
0.4780,61,37.4,16.5,0.0085,,
0.4865,62,38.2,16.5,0.0085,,
