Method Data
Method name,Panopea
Method ID,007
Method version,5
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1136
Scope 1/1, Sample 1/3 (JUNK)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.5360,68,46.2,14.8,0.0070,,
0.5445,69,46.9,14.8,0.0075,,
0.5530,70,47.6,14.8,0.0075,,
0.5610,71,48.0,14.8,0.0075,,
0.5695,72,48.9,14.8,0.0075,,
0.5780,73,49.2,14.8,0.0075,,
0.5855,74,50.1,14.8,0.0070,,
0.5940,75,51.2,14.8,0.0075,,
0.6025,76,52.0,14.8,0.0075,,
0.6110,77,52.7,14.8,0.0075,,
0.6195,78,53.2,14.8,0.0075,,
0.6275,79,53.5,14.8,0.0075,,
0.6355,80,54.1,14.8,0.0075,,
0.6435,81,54.9,14.8,0.0075,,
0.6520,82,55.7,14.8,0.0075,,
0.6605,83,56.6,14.8,0.0075,,
0.6690,84,57.2,14.8,0.0075,,
0.6775,85,58.2,14.8,0.0075,,
0.6850,86,58.9,14.8,0.0070,,
0.6935,87,59.6,14.8,0.0075,,
0.7020,88,60.0,14.8,0.0075,,
0.7105,89,61.0,14.8,0.0075,,
0.7185,90,62.0,14.8,0.0075,,
0.7270,91,62.7,14.8,0.0085,,
0.7345,92,63.4,14.8,0.0070,,
0.7430,93,63.9,14.8,0.0075,,
0.7515,94,64.5,14.8,0.0075,,
0.7600,95,64.7,14.8,0.0075,,
0.7685,96,65.9,14.8,0.0075,,
0.7760,97,67.0,14.8,0.0070,,
0.7845,98,67.5,14.8,0.0075,,
0.7930,99,68.0,14.8,0.0075,,
0.8015,100,69.0,14.8,0.0075,,
0.8095,101,70.0,14.8,0.0075,,
0.8180,102,70.9,14.8,0.0075,,
0.8255,103,71.5,14.8,0.0070,,
0.8340,104,72.6,14.8,0.0075,,
0.8425,105,73.1,14.8,0.0075,,
0.8510,106,74.2,14.8,0.0075,,
0.8595,107,74.9,14.8,0.0075,,
0.8680,108,75.6,14.8,0.0075,,
0.8755,109,76.1,14.8,0.0070,,
0.8840,110,76.9,14.8,0.0075,,
0.8920,111,77.3,14.8,0.0075,,
0.9005,112,78.6,14.8,0.0075,,
0.9090,113,79.8,14.8,0.0070,,
0.9175,114,80.9,14.8,0.0085,,
0.9250,115,81.9,14.8,0.0070,,
0.9335,116,82.7,14.8,0.0075,,
0.9420,117,83.3,14.8,0.0075,,
0.9505,118,84.8,14.8,0.0075,,
0.9590,119,85.7,14.8,0.0075,,
0.9665,120,86.6,14.8,0.0075,,
0.9750,121,88.1,14.8,0.0075,,
0.9830,122,88.7,14.8,0.0075,,
0.9915,123,90.2,14.8,0.0075,,
1.0000,124,90.9,14.8,0.0075,,
1.0085,125,92.6,14.8,0.0075,,
1.0170,126,93.1,14.9,0.0085,,
1.0245,127,94.1,14.9,0.0070,,
1.0330,128,95.4,14.9,0.0075,,
1.0410,129,96.8,14.8,0.0075,,
1.0495,130,98.2,14.9,0.0075,,
1.0580,131,99.6,14.9,0.0075,,
1.0655,132,101.2,14.9,0.0075,,
1.0740,133,102.6,14.9,0.0075,,
1.0825,134,104.6,14.9,0.0075,,
1.0910,135,106.1,14.9,0.0075,,
1.0995,136,107.4,14.9,0.0075,,
1.1080,137,109.4,14.9,0.0075,,
1.1160,138,110.2,14.9,0.0080,,
1.1240,139,112.3,14.9,0.0075,,
1.1320,140,114.3,14.9,0.0075,,
1.1405,141,116.9,14.9,0.0075,,
1.1490,142,118.9,14.9,0.0075,,
1.1575,143,121.3,14.9,0.0075,,
1.1650,144,123.4,14.9,0.0075,,
1.1735,145,126.5,14.9,0.0075,,
1.1820,146,129.4,14.9,0.0075,,
1.1905,147,132.0,14.9,0.0075,,
1.1985,148,135.2,14.9,0.0075,,
1.2070,149,137.9,14.9,0.0075,,
1.2145,150,140.9,14.9,0.0070,,
1.2230,151,143.9,14.9,0.0075,,
1.2315,152,147.7,14.9,0.0075,,
1.2400,153,151.2,14.9,0.0075,,
1.2485,154,154.5,14.9,0.0075,,
1.2570,155,157.5,14.9,0.0075,,
1.2645,156,160.5,14.9,0.0070,,
1.2730,157,163.3,14.9,0.0075,,
1.2815,158,166.0,14.9,0.0075,,
1.2895,159,168.7,14.9,0.0075,,
1.2980,160,171.2,14.9,0.0075,,
1.3065,161,173.3,14.9,0.0085,,
1.3140,162,175.7,14.9,0.0070,,
1.3225,163,177.6,14.9,0.0075,,
1.3310,164,179.3,14.9,0.0075,,
1.3395,165,181.2,14.9,0.0075,,
1.3480,166,182.8,14.9,0.0075,,
1.3560,167,184.2,14.9,0.0080,,
1.3625,168,185.0,14.9,0.0065,,
1.3625,408,187.2,15.0,0.0000,,
1.3630,409,187.3,15.0,0.0005,,
1.3645,410,187.3,15.0,0.0015,,
1.3670,411,187.5,15.0,0.0020,,
1.3710,412,187.9,15.0,0.0035,,
1.3770,413,188.4,15.0,0.0050,,
1.3855,414,189.2,15.0,0.0075,,
1.3930,415,190.3,15.0,0.0070,,
1.4015,416,191.5,15.0,0.0075,,
1.4095,417,192.5,15.0,0.0065,,
1.4180,418,193.6,15.1,0.0070,,
1.4265,419,194.6,15.1,0.0070,,
1.4350,420,195.5,15.0,0.0075,,
1.4425,421,196.5,15.1,0.0070,,
1.4510,422,197.5,15.1,0.0075,,
1.4595,423,198.3,15.1,0.0070,,
1.4680,424,199.2,15.1,0.0070,,
1.4760,425,200.1,15.1,0.0065,,
1.4845,426,200.9,15.1,0.0070,,
1.4920,427,201.4,15.1,0.0070,,
1.5005,428,202.2,15.1,0.0075,,
1.5090,429,202.9,15.1,0.0070,,
1.5175,430,203.7,15.1,0.0070,,
1.5260,431,204.4,15.1,0.0070,,
1.5345,432,205.0,15.1,0.0075,,
1.5420,433,205.8,15.1,0.0070,,
1.5500,434,206.4,15.1,0.0075,,
1.5585,435,206.9,15.1,0.0075,,
1.5670,436,207.6,15.1,0.0070,,
1.5755,437,208.2,15.1,0.0070,,
1.5840,438,208.8,15.1,0.0070,,
1.5915,439,209.2,15.1,0.0070,,
1.6000,440,209.8,15.1,0.0075,,
1.6085,441,210.4,15.1,0.0075,,
1.6165,442,210.9,15.1,0.0065,,
1.6250,443,211.4,15.1,0.0070,,
1.6335,444,211.9,15.1,0.0070,,
1.6410,445,212.4,15.1,0.0070,,
1.6495,446,212.9,15.1,0.0075,,
1.6580,447,213.3,15.1,0.0070,,
1.6665,448,213.7,15.1,0.0070,,
1.6750,449,214.2,15.1,0.0070,,
1.6835,450,214.7,15.1,0.0075,,
1.6910,451,215.2,15.1,0.0070,,
1.6995,452,215.5,15.1,0.0075,,
1.7075,453,216.0,15.1,0.0065,,
1.7160,454,216.4,15.1,0.0070,,
1.7245,455,216.9,15.1,0.0070,,
1.7320,456,217.3,15.1,0.0070,,
1.7405,457,217.7,15.1,0.0075,,
1.7490,458,218.1,15.1,0.0075,,
1.7575,459,218.4,15.1,0.0070,,
1.7660,460,218.9,15.1,0.0070,,
1.7740,461,219.3,15.1,0.0065,,
1.7825,462,219.5,15.1,0.0075,,
1.7900,463,220.0,15.1,0.0070,,
1.7985,464,220.3,15.1,0.0075,,
1.8070,465,220.7,15.1,0.0070,,
1.8155,466,221.0,15.1,0.0070,,
1.8240,467,221.4,15.1,0.0070,,
1.8315,468,221.7,15.1,0.0070,,
1.8400,469,222.0,15.1,0.0075,,
1.8485,470,222.3,15.1,0.0070,,
1.8570,471,222.7,15.1,0.0070,,
1.8655,472,223.0,15.1,0.0070,,
1.8735,473,223.3,15.1,0.0075,,
1.8810,474,223.6,15.1,0.0070,,
1.8895,475,223.9,15.1,0.0075,,
1.8980,476,224.3,15.1,0.0070,,
1.9065,477,224.6,15.1,0.0070,,
1.9150,478,224.9,15.1,0.0070,,
1.9225,479,225.1,15.1,0.0070,,
1.9310,480,225.4,15.1,0.0075,,
1.9395,481,225.7,15.1,0.0075,,
1.9480,482,226.1,15.1,0.0070,,
1.9560,483,226.4,15.1,0.0065,,
1.9645,484,226.6,15.1,0.0070,,
1.9720,485,226.9,15.1,0.0070,,
1.9805,486,227.2,15.1,0.0070,,
1.9890,487,227.3,15.1,0.0075,,
1.9975,488,227.7,15.1,0.0070,,
2.0060,489,227.9,15.1,0.0070,,
2.0145,490,228.2,15.1,0.0070,,
2.0220,491,228.4,15.1,0.0070,,
2.0305,492,228.7,15.1,0.0075,,
2.0385,493,229.0,15.1,0.0075,,
2.0470,494,229.2,15.1,0.0070,,
2.0555,495,229.4,15.1,0.0070,,
2.0640,496,229.7,15.1,0.0070,,
2.0715,497,230.0,15.1,0.0070,,
2.0800,498,230.1,15.1,0.0075,,
2.0885,499,230.4,15.1,0.0075,,
2.0970,500,230.6,15.1,0.0070,,
2.1050,501,230.9,15.1,0.0065,,
2.1135,502,231.1,15.1,0.0070,,
2.1215,503,231.3,15.1,0.0075,,
2.1295,504,231.5,15.1,0.0075,,
2.1380,505,231.7,15.1,0.0075,,
2.1465,506,231.9,15.1,0.0070,,
2.1550,507,232.2,15.1,0.0070,,
2.1635,508,232.4,15.1,0.0070,,
2.1710,509,232.6,15.1,0.0070,,
2.1795,510,232.8,15.1,0.0075,,
2.1880,511,233.0,15.1,0.0075,,
2.1960,512,233.3,15.1,0.0065,,
2.2045,513,233.5,15.1,0.0070,,
2.2130,514,233.7,15.1,0.0070,,
2.2205,515,233.9,15.1,0.0070,,
2.2290,516,234.1,15.1,0.0075,,
2.2360,517,234.4,15.1,0.0060,,
2.2400,518,234.5,15.1,0.0035,,
2.2425,519,234.6,15.1,0.0020,,
2.2445,520,234.6,15.1,0.0020,,
2.2470,521,234.7,15.1,0.0025,,
2.2505,522,234.7,15.1,0.0030,,
2.2545,523,234.8,15.1,0.0035,,
2.2585,524,234.9,15.1,0.0035,,
2.2615,525,235.0,15.1,0.0030,,
Scope 1/1, Sample 2/3 (CRM1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-70.6,18.1,NaN,,
0.0005,1,-70.6,18.1,0.0005,,
0.0025,2,-70.6,18.1,0.0020,,
0.0050,3,-70.6,18.1,0.0025,,
0.0090,4,-70.3,18.1,0.0035,,
0.0155,5,-69.8,18.1,0.0060,,
0.0235,6,-69.0,18.1,0.0080,,
0.0315,7,-68.0,18.1,0.0080,,
0.0395,8,-66.8,18.1,0.0080,,
0.0480,9,-65.4,18.1,0.0075,,
0.0565,10,-64.1,18.1,0.0075,,
0.0650,11,-62.6,18.1,0.0075,,
0.0735,12,-61.1,18.1,0.0085,,
0.0810,13,-59.5,18.1,0.0075,,
0.0895,14,-57.7,18.1,0.0085,,
0.0980,15,-55.7,18.1,0.0075,,
0.1060,16,-53.6,18.1,0.0075,,
0.1145,17,-51.6,18.1,0.0075,,
0.1225,18,-49.6,18.1,0.0080,,
0.1305,19,-47.4,18.1,0.0080,,
0.1390,20,-44.6,18.1,0.0085,,
0.1475,21,-41.7,18.1,0.0075,,
0.1560,22,-38.4,18.1,0.0075,,
0.1645,23,-35.3,18.1,0.0075,,
0.1720,24,-31.8,18.1,0.0075,,
0.1805,25,-27.7,18.1,0.0085,,
0.1890,26,-23.2,18.1,0.0085,,
0.1970,27,-18.9,18.1,0.0075,,
0.2055,28,-13.6,18.1,0.0075,,
0.2140,29,-9.0,18.1,0.0075,,
0.2215,30,-4.4,18.1,0.0075,,
0.2300,31,0.2,18.1,0.0085,,
0.2385,32,3.3,18.1,0.0085,,
0.2470,33,6.0,18.1,0.0075,,
0.2550,34,8.4,18.1,0.0075,,
0.2635,35,10.2,18.1,0.0075,,
0.2710,36,11.9,18.1,0.0075,,
0.2795,37,13.6,18.1,0.0085,,
0.2880,38,15.2,18.1,0.0085,,
0.2965,39,16.3,18.1,0.0075,,
0.3050,40,17.5,18.1,0.0075,,
0.3135,41,18.7,18.1,0.0075,,
0.3210,42,19.7,18.1,0.0075,,
0.3295,43,20.5,18.1,0.0085,,
0.3375,44,21.5,18.1,0.0080,,
0.3460,45,22.3,18.1,0.0075,,
0.3545,46,23.0,18.1,0.0075,,
0.3630,47,23.6,18.1,0.0075,,
0.3705,48,24.6,18.1,0.0075,,
0.3790,49,25.3,18.1,0.0085,,
0.3875,50,26.5,18.1,0.0085,,
0.3960,51,27.4,18.1,0.0075,,
0.4045,52,28.4,18.1,0.0075,,
0.4125,53,29.0,18.1,0.0075,,
0.4205,54,29.8,18.1,0.0080,,
0.4285,55,30.7,18.1,0.0080,,
0.4370,56,31.6,18.1,0.0085,,
0.4455,57,32.5,18.1,0.0075,,
0.4540,58,33.4,18.1,0.0075,,
0.4625,59,34.3,18.1,0.0075,,
0.4700,60,34.9,18.1,0.0075,,
0.4785,61,35.7,18.1,0.0085,,
0.4870,62,36.7,18.1,0.0085,,
0.4950,63,37.5,18.1,0.0075,,
0.5035,64,38.2,18.1,0.0075,,
0.5120,65,39.3,18.1,0.0075,,
0.5195,66,39.8,18.1,0.0075,,
0.5280,67,40.4,18.1,0.0085,,
0.5365,68,41.2,18.1,0.0085,,
0.5450,69,42.0,18.1,0.0075,,
0.5535,70,42.9,18.1,0.0075,,
0.5615,71,43.6,18.1,0.0075,,
0.5695,72,44.3,18.1,0.0080,,
0.5775,73,44.8,18.1,0.0080,,
0.5860,74,45.3,18.1,0.0085,,
0.5945,75,45.9,18.1,0.0075,,
0.6030,76,46.8,18.1,0.0075,,
0.6115,77,47.4,18.1,0.0085,,
0.6190,78,48.1,18.1,0.0075,,
0.6275,79,49.1,18.1,0.0085,,
0.6360,80,50.0,18.1,0.0075,,
0.6445,81,50.6,18.1,0.0075,,
0.6525,82,51.2,18.1,0.0075,,
0.6610,83,52.0,18.1,0.0075,,
0.6685,84,52.6,18.1,0.0075,,
0.6770,85,53.3,18.1,0.0085,,
0.6855,86,53.7,18.1,0.0075,,
0.6940,87,54.5,18.1,0.0075,,
0.7025,88,55.2,18.1,0.0075,,
0.7100,89,56.2,18.1,0.0075,,
0.7185,90,57.5,18.0,0.0085,,
0.7270,91,58.3,18.0,0.0085,,
0.7350,92,58.9,18.0,0.0075,,
0.7435,93,59.7,18.0,0.0075,,
0.7520,94,60.5,18.0,0.0075,,
0.7595,95,61.2,18.0,0.0075,,
0.7680,96,61.9,18.0,0.0085,,
0.7765,97,62.3,18.0,0.0085,,
0.7850,98,62.7,18.0,0.0075,,
0.7935,99,63.6,18.0,0.0075,,
0.8020,100,64.8,18.0,0.0085,,
0.8095,101,65.3,18.0,0.0070,,
0.8180,102,65.9,18.0,0.0085,,
0.8265,103,66.4,18.0,0.0075,,
0.8345,104,67.4,18.0,0.0075,,
0.8430,105,68.5,18.0,0.0075,,
0.8515,106,69.6,18.0,0.0085,,
0.8590,107,70.1,18.0,0.0075,,
0.8675,108,70.6,18.0,0.0085,,
0.8760,109,71.7,18.0,0.0075,,
0.8845,110,72.3,18.0,0.0075,,
0.8930,111,73.2,18.0,0.0075,,
0.9005,112,73.6,18.0,0.0075,,
0.9090,113,74.7,18.0,0.0085,,
0.9170,114,75.4,18.0,0.0080,,
0.9255,115,76.9,18.0,0.0075,,
0.9340,116,77.4,18.0,0.0075,,
0.9425,117,77.9,18.0,0.0075,,
0.9500,118,78.9,18.0,0.0075,,
0.9585,119,80.2,18.0,0.0085,,
0.9670,120,80.6,18.0,0.0085,,
0.9755,121,81.9,18.0,0.0075,,
0.9835,122,83.4,18.0,0.0075,,
0.9920,123,84.7,18.0,0.0075,,
0.9995,124,84.7,18.0,0.0075,,
1.0080,125,86.1,18.0,0.0085,,
1.0165,126,86.9,18.0,0.0085,,
1.0250,127,88.1,18.0,0.0075,,
1.0335,128,89.3,18.0,0.0075,,
1.0420,129,89.8,18.0,0.0075,,
1.0495,130,91.1,18.0,0.0075,,
1.0580,131,92.8,18.0,0.0085,,
1.0665,132,94.8,18.0,0.0085,,
1.0745,133,94.6,18.0,0.0075,,
1.0830,134,96.2,18.0,0.0075,,
1.0915,135,97.0,18.0,0.0085,,
1.0990,136,98.1,18.0,0.0075,,
1.1075,137,99.9,18.0,0.0085,,
1.1160,138,101.2,18.0,0.0075,,
1.1245,139,102.9,18.0,0.0075,,
1.1330,140,105.0,18.0,0.0075,,
1.1410,141,106.7,18.0,0.0075,,
1.1490,142,107.9,18.0,0.0080,,
1.1570,143,109.8,18.0,0.0080,,
1.1655,144,112.0,18.0,0.0075,,
1.1740,145,113.2,18.0,0.0075,,
1.1825,146,115.7,18.0,0.0075,,
1.1910,147,117.0,18.0,0.0085,,
1.1985,148,119.7,18.0,0.0075,,
1.2070,149,121.8,18.0,0.0085,,
1.2155,150,123.8,18.0,0.0075,,
1.2235,151,127.1,18.0,0.0075,,
1.2320,152,129.7,18.0,0.0075,,
1.2405,153,132.9,18.0,0.0085,,
1.2480,154,135.9,18.0,0.0075,,
1.2565,155,139.5,18.0,0.0085,,
1.2650,156,142.1,18.0,0.0075,,
1.2735,157,145.5,18.0,0.0075,,
1.2820,158,149.0,18.0,0.0075,,
1.2900,159,152.0,18.0,0.0080,,
1.2980,160,155.6,18.0,0.0080,,
1.3065,161,158.8,18.0,0.0085,,
1.3145,162,161.4,18.0,0.0075,,
1.3230,163,164.8,18.0,0.0075,,
1.3315,164,167.6,18.0,0.0075,,
1.3400,165,170.1,18.0,0.0085,,
1.3475,166,172.2,18.0,0.0075,,
1.3560,167,174.5,18.0,0.0085,,
1.3645,168,177.0,18.0,0.0075,,
1.3730,169,178.9,18.0,0.0075,,
1.3810,170,180.4,18.0,0.0075,,
1.3890,171,182.1,18.0,0.0080,,
1.3970,172,183.8,18.0,0.0080,,
1.4060,173,185.1,18.0,0.0075,,
1.4060,413,187.0,17.9,0.0000,,
1.4065,414,187.1,17.9,0.0005,,
1.4080,415,187.1,17.9,0.0010,,
1.4105,416,187.3,17.9,0.0020,,
1.4145,417,187.7,17.9,0.0030,,
1.4205,418,188.4,17.9,0.0045,,
1.4285,419,189.6,17.9,0.0060,,
1.4360,420,190.6,17.9,0.0060,,
1.4445,421,191.9,17.9,0.0070,,
1.4530,422,192.9,17.9,0.0070,,
1.4615,423,194.0,17.9,0.0065,,
1.4700,424,195.1,17.9,0.0065,,
1.4785,425,196.1,17.9,0.0070,,
1.4860,426,197.1,17.9,0.0060,,
1.4945,427,198.2,17.9,0.0070,,
1.5030,428,198.9,17.9,0.0065,,
1.5110,429,200.0,17.9,0.0060,,
1.5195,430,200.8,17.9,0.0065,,
1.5280,431,201.6,17.9,0.0070,,
1.5355,432,202.3,17.9,0.0060,,
1.5440,433,203.1,17.9,0.0070,,
1.5525,434,203.9,17.9,0.0065,,
1.5610,435,204.7,17.9,0.0065,,
1.5695,436,205.4,17.9,0.0065,,
1.5770,437,206.0,17.9,0.0060,,
1.5855,438,206.6,17.9,0.0070,,
1.5940,439,207.3,17.9,0.0070,,
1.6020,440,207.9,17.9,0.0060,,
1.6105,441,208.5,17.9,0.0065,,
1.6190,442,209.1,17.9,0.0065,,
1.6265,443,209.7,17.9,0.0060,,
1.6350,444,210.3,17.9,0.0070,,
1.6435,445,210.9,17.9,0.0070,,
1.6520,446,211.5,17.9,0.0065,,
1.6605,447,212.1,17.9,0.0065,,
1.6685,448,212.5,17.9,0.0060,,
1.6765,449,213.0,17.9,0.0065,,
1.6845,450,213.6,17.9,0.0065,,
1.6930,451,214.1,17.9,0.0070,,
1.7015,452,214.6,17.9,0.0065,,
1.7100,453,215.0,17.9,0.0065,,
1.7185,454,215.4,17.9,0.0065,,
1.7265,455,216.0,17.9,0.0060,,
1.7345,456,216.3,17.9,0.0065,,
1.7425,457,216.8,17.9,0.0065,,
1.7510,458,217.3,17.9,0.0065,,
1.7595,459,217.7,17.9,0.0065,,
1.7680,460,218.2,17.9,0.0065,,
1.7765,461,218.7,17.9,0.0065,,
1.7840,462,219.0,17.9,0.0060,,
1.7925,463,219.3,17.9,0.0070,,
1.8010,464,219.8,17.9,0.0070,,
1.8090,465,220.1,17.9,0.0060,,
1.8175,466,220.5,17.9,0.0065,,
1.8260,467,221.0,17.9,0.0065,,
1.8335,468,221.3,17.9,0.0060,,
1.8420,469,221.7,17.9,0.0070,,
1.8505,470,222.1,17.9,0.0070,,
1.8590,471,222.3,17.9,0.0065,,
1.8675,472,222.8,17.9,0.0065,,
1.8755,473,223.1,17.9,0.0060,,
1.8835,474,223.3,17.9,0.0065,,
1.8915,475,223.7,17.9,0.0065,,
1.9000,476,224.1,17.9,0.0070,,
1.9085,477,224.3,17.9,0.0065,,
1.9170,478,224.8,17.9,0.0065,,
1.9255,479,225.1,17.9,0.0065,,
1.9330,480,225.4,17.9,0.0060,,
1.9415,481,225.7,17.9,0.0070,,
1.9500,482,226.0,17.9,0.0065,,
1.9580,483,226.3,17.9,0.0060,,
1.9665,484,226.6,17.9,0.0065,,
1.9750,485,226.9,17.9,0.0070,,
1.9825,486,227.3,17.9,0.0060,,
1.9910,487,227.5,17.9,0.0070,,
1.9995,488,227.8,17.9,0.0065,,
2.0080,489,228.1,17.9,0.0065,,
2.0165,490,228.4,17.9,0.0065,,
2.0245,491,228.7,17.9,0.0065,,
2.0325,492,229.0,17.9,0.0065,,
2.0405,493,229.3,17.9,0.0065,,
2.0490,494,229.5,17.9,0.0065,,
2.0575,495,229.7,17.9,0.0065,,
2.0660,496,230.0,17.9,0.0065,,
2.0745,497,230.2,17.9,0.0070,,
2.0820,498,230.5,17.9,0.0060,,
2.0905,499,230.8,17.9,0.0070,,
2.0990,500,231.0,17.9,0.0065,,
2.1075,501,231.4,17.9,0.0065,,
2.1155,502,231.6,17.9,0.0060,,
2.1240,503,231.7,17.9,0.0070,,
2.1315,504,232.0,17.9,0.0060,,
2.1400,505,232.2,17.9,0.0070,,
2.1485,506,232.5,17.9,0.0065,,
2.1570,507,232.8,17.9,0.0065,,
2.1655,508,233.0,17.9,0.0065,,
2.1730,509,233.2,17.9,0.0060,,
2.1815,510,233.4,17.9,0.0070,,
2.1900,511,233.6,17.9,0.0070,,
2.1980,512,233.9,17.9,0.0060,,
2.2060,513,234.1,17.9,0.0060,,
2.2130,514,234.3,17.9,0.0055,,
2.2175,515,234.5,17.9,0.0035,,
2.2200,516,234.6,17.9,0.0020,,
2.2205,517,234.7,17.9,0.0005,,
2.2220,518,234.6,17.9,0.0010,,
2.2240,519,234.7,17.9,0.0015,,
2.2275,520,234.7,17.9,0.0025,,
2.2310,521,234.9,17.9,0.0030,,
2.2355,522,235.0,17.9,0.0035,,
2.2395,523,235.0,17.9,0.0040,,
Scope 1/1, Sample 3/3 (CRM2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-70.8,17.9,NaN,,
0.0005,1,-70.8,17.9,0.0005,,
0.0025,2,-70.8,17.9,0.0020,,
0.0050,3,-70.7,17.9,0.0025,,
0.0085,4,-70.4,17.9,0.0030,,
0.0150,5,-70.0,17.9,0.0060,,
0.0230,6,-69.2,17.9,0.0075,,
0.0305,7,-68.3,17.9,0.0075,,
0.0390,8,-67.2,17.9,0.0085,,
0.0475,9,-66.0,17.9,0.0075,,
0.0560,10,-64.6,17.9,0.0075,,
0.0645,11,-63.1,17.9,0.0075,,
0.0730,12,-61.5,17.9,0.0075,,
0.0805,13,-59.9,17.9,0.0075,,
0.0890,14,-58.1,17.9,0.0085,,
0.0970,15,-56.2,17.9,0.0075,,
0.1055,16,-54.2,17.9,0.0075,,
0.1140,17,-52.0,17.9,0.0075,,
0.1225,18,-49.8,17.9,0.0075,,
0.1300,19,-47.6,17.9,0.0075,,
0.1385,20,-45.1,17.9,0.0085,,
0.1470,21,-42.0,17.9,0.0075,,
0.1555,22,-38.9,17.9,0.0075,,
0.1640,23,-35.6,17.9,0.0075,,
0.1715,24,-32.2,17.9,0.0075,,
0.1800,25,-27.8,17.9,0.0085,,
0.1885,26,-23.4,17.9,0.0075,,
0.1965,27,-18.7,17.9,0.0075,,
0.2050,28,-13.6,17.9,0.0075,,
0.2135,29,-8.0,17.9,0.0075,,
0.2220,30,-3.8,17.9,0.0085,,
0.2295,31,0.2,17.9,0.0075,,
0.2380,32,3.5,17.9,0.0075,,
0.2465,33,6.2,17.9,0.0075,,
0.2550,34,8.5,17.9,0.0075,,
0.2630,35,11.0,17.9,0.0075,,
0.2710,36,12.7,17.9,0.0080,,
0.2790,37,13.9,17.9,0.0080,,
0.2875,38,15.1,17.9,0.0075,,
0.2960,39,16.1,17.9,0.0075,,
0.3045,40,16.9,17.9,0.0075,,
0.3130,41,18.1,17.9,0.0075,,
